global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
871.3155200162541	1.56122564772204	759190.7354211954	2.437425523105103	1041.3617971103822	2.1515868319525	1084434.3924809648	4.6293258954313945	828.6189286673348	0.5911731571276277	0.3494857017082468	686609.3289458017	850.6499075365316	744.2937352026211	1.121078	52.87368	1.2263317807403389	0.6720392954806104	-0.0496422943	-0.1649508567	0.0232129715	0.0112069964	0.0075006115	-0.0190443282	-0.0922230687	-0.0919747615	0.033099413	-0.1135036496	-0.1295500468	-0.0585018177	0.037595655	0.0830315861	-0.1452383318	-0.0293199912	0.0008118219	0.0518910321	-0.1269708081	-0.0322588924	0.0725634791	-0.0242812596	0.0850860159	-0.1499329456	-0.0162268026	0.0103043985	0.0729154993	-0.0847225254	0.0087000877	-0.0018551971	0.0594739425	-0.1282385521	0.1448780995	-0.0345613887	0.1021119623	0.0375591595	0.0743867865	-0.107761316	-0.0180832675	0.0681517841	-0.0473481596	-0.0399647381	0.0884728183	0.1178146628	0.0218960097	0.0245884554	0.0890965173	-0.1775760358	-0.0477924011	-0.0341208492	-0.1747795008	-0.1291892212	-0.0297299528	-0.0379874671	-0.0002452896	0.0215920489	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.4760679312933291	0.0261950451468636	0.0006861803902462	0.2266406752059099	0.4803402194580002	0.4353307255161667	0.189512840578432	0.2307267264289598	0.5673734828781534	-0.2313573851669588	0.3219126690732862	0.0535262396712925	-0.0208353912127437	0.0073803171837705	0.000434113526988	5.446908173305812e-05	0.0167884442960941	-0.0021708675218874	0.000281851861883	4.712665797585968e-06	-0.0102636371841517	-0.001117787792549	0.0001053422482479	1.2494495491715677e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.7906418586714	-7.524878157582748	746134.2729626155	56.62379128646593	1014.2771689966656	-27.084628113716576	1028758.1755478906	733.5770800583264	828.5434861429865	-0.0754425243483183	0.0056915744800466	686484.3084299732	849.0509313453555	725.9189708092633	1.276573	60.207344	1.1899584030669057	0.6557607817222646	-0.1484130936	-0.1376628922	0.1237689837	-0.0235164684	0.0363538627	0.1510589985	-0.0262554976	0.0167430767	0.1939813356	-0.0962203884	0.1008020641	0.1220430526	0.0456344759	0.0718410985	-0.1729578322	-0.116813662	-0.0483468289	0.0257904959	-0.1855497983	0.0561852991	-0.0333731651	-0.1115226551	0.0683552287	-0.1722613576	-0.115661641	-0.0156146387	0.0404633422	-0.1950499248	-0.0716379231	0.0318709945	0.0924040273	0.029907439	0.1352342859	0.0157890233	0.1438669906	-0.035044039	0.0388816264	-0.0863514041	0.0609281425	0.0387404928	-0.07197403	-0.044336441	0.0609441737	0.0290626346	-0.1190939444	-0.0018451664	0.0092236551	0.0063052678	-0.0006486017	-0.0928749329	0.0283280977	0.0213019276	-0.0823518742	0.1492998636	-0.0532174704	-0.0900701554	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.4394790458615318	0.0365888854317972	0.0013387465371411	0.1931418317513623	-0.0211672130601812	-0.5015074325181814	0.2515097048709783	0.0004480509087351	0.7466117793881253	0.1792382965099719	0.5574291491211026	0.0321263669357966	-0.0238926953839959	-0.0030573041712522	0.0005708608927124	9.347108795556105e-06	0.0107853586066024	-0.0060030856894917	0.000116323960273	3.603703779538004e-05	-0.0106557230955469	-0.0003920859113951	0.0001135444346889	1.5373136191460402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.8777616935383	-3.912880165133061	739389.7650550895	15.310631186691726	1010.5045763366426	-3.772592660023065	1021119.4987972976	14.232455378459903	825.4999309191038	-3.043555223882663	9.263228400823447	681450.1359474452	846.6411374396679	723.5111962568526	1.247959	58.857807	1.2391754720336898	0.6574967791596986	-0.0718568671	-0.1518299027	0.1159631433	-0.0670669368	0.0508622248	0.0592379015	0.0002103581	-0.0066538087	0.1372367363	-0.2043228331	0.0100587672	-0.0241535485	-0.0234379633	0.0407869316	-0.0967527965	-0.0652484272	-0.0438027081	0.0569970388	-0.0350946717	0.0736738045	0.025402735	-0.0165727439	0.0407463875	-0.126156427	-0.0585816926	-0.032489341	0.051415349	-0.0205314076	-0.0933582221	0.0014620008	0.0344529526	-0.024456069	0.1314717656	-0.013501122	0.129683135	-0.02053363	0.0069771466	-0.1012442949	0.1060583812	0.0395133669	-0.0787422997	-0.0542375436	0.1243784374	0.0837899267	-0.0139950331	-0.0162917138	-0.1151529881	-0.1514953805	-0.0774576968	-0.0206887927	-0.1241188805	-0.0120031378	-0.0683196065	0.2142546605	-0.1162623956	0.0822184447	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.4230864754842116	0.0163925703773202	0.0002687163635753	0.1790021657376523	0.4666351393886145	0.4878023524487957	0.2379511350545791	0.2177483533122317	0.4815231043071861	-0.2650886750809392	0.2318644999816292	0.0702720056561677	-0.0208988409217857	0.0029938544622101	0.0004367615518741	8.963164540895913e-06	0.0147603440271464	0.0039749854205439	0.0002178677557997	1.5800509093537354e-05	-0.0082267254957684	0.0024289975997785	6.767901238272581e-05	5.900029339729714e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.7655753039519	13.88781361041356	763466.280586246	192.8713668775881	1036.6220967929994	26.11752045635683	1074585.371559515	682.1248747882174	828.3294550559776	2.829524136873829	8.006206841151586	686129.6861133329	851.1142621584588	790.8445232475506	1.525242	71.935364	0.9598641605457268	0.4910456490620158	0.0426145717	-0.0929609655	0.0309287161	0.0172469009	0.0382044595	-0.0345169769	-0.0664294094	0.1097644084	0.083236122	-0.104568333	-0.0755958036	-0.0161986781	-0.1197848987	0.0679345978	-0.0868390259	-0.0278314869	-0.0405541104	0.0438973312	0.0072118587	-0.004160312	0.0215825902	-0.1151200441	0.0711568061	-0.0928698991	-0.0337171995	-0.0403286659	0.0124328259	-0.0099614473	-0.0028835828	0.0373835462	0.103272376	-0.060751221	0.0978830675	-0.0516241533	0.0371835397	0.0265058694	0.0846727432	-0.062451351	-0.0714996978	-0.023969041	0.0071939319	-0.029256419	0.0174284345	0.0653515567	0.0117070854	-0.049286705	0.045960311	0.0729586355	0.0452626432	-0.0644869921	-0.113467221	-0.2105184935	0.1309209666	-0.182843174	0.0189294173	0.0896737893	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.4509460559156224	-0.0278595804314108	0.0007761562218142	0.2033523453458556	0.1618743267730593	-0.3047608126155552	0.0928791529060935	0.0262032976682311	0.3513021274231604	-0.1302209768840256	0.1234131847320384	0.0169575028206299	-0.0142710079114683	0.0066278330103174	0.0002036616668091	4.392817041265302e-05	0.0177641100363137	0.0030037660091673	0.0003155636053822	9.02261023782886e-06	-0.0079178687029584	0.0003088567928099	6.269264479728813e-05	9.539251846487905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.1371753647743	-10.628399939177598	745005.7834966811	112.96288526711037	1037.2679228504678	0.6458260574684118	1075924.743774524	0.4170912965051924	827.6585862492941	-0.6708688066835293	0.4500649557809826	685018.7353921802	849.713497285693	694.9251486524647	1.531207	72.216705	1.927945817052792	0.968115746604973	-0.1331117342	-0.1987844601	-0.1318492529	0.168908446	0.0147281027	0.0712365538	-0.075884599	-0.2226787971	0.0252117911	0.1133721491	0.1085472628	0.0144199097	-0.0730366246	0.081630681	-0.0913158432	0.1455157539	0.0113497825	-0.021236208	-0.0777566617	0.0544373327	0.0158563644	0.100186607	0.0858450045	-0.083996137	0.1360097734	0.0099048366	-0.0325334406	-0.0489636431	-0.095670801	0.0089903217	-0.1597403557	-0.0054038304	0.0235722597	-0.0893139327	-0.0016186374	0.0140891336	-0.0821930065	-0.1511792141	0.1852947102	-0.1251624177	0.0088757197	0.1339090799	0.0491351211	0.0002585885	0.0630590352	-0.1152948763	-0.0258055953	0.0320540128	-0.0437036233	-0.0808293336	-0.0568325233	-0.0221521397	-0.0897909646	0.0936503236	-0.1374067909	-0.0448411522	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.2462472816867915	0.2046987742288309	0.0419015881707858	0.060637723738134	0.4610856620689958	0.2992113352959365	0.0895274231695773	0.2125999877656042	0.1492366775027562	-0.2020654499204042	0.0222715859120616	0.0408304460515353	-0.0005679412252085	0.0137030666862598	3.225572352913322e-07	0.000187774036608	0.0096382286482199	-0.0081258813880938	9.28954514753668e-05	6.602994833336924e-05	-0.0053074116251596	0.0026104570777987	2.8168618158879267e-05	6.814486155029848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.0891841053349	12.952008740560586	767532.2585063514	167.75453041555784	1042.4638643820724	5.195941531604603	1086730.908542404	26.997808399853596	829.5585205813488	1.8999343320547268	3.609750466120241	688167.3390691162	852.3137319994222	792.5211546561297	1.545863	72.907921	0.4506707660466248	0.2422154883440383	0.0979140966	-0.0742538528	-0.0896754824	-0.2051188833	-0.1690300321	-0.1225811427	-0.0996339902	-0.0039768126	-0.0775035623	-0.0249499616	-0.0205549028	0.0116388809	0.0009983593	0.1026339004	-0.0014743904	0.0561622419	-0.0681829409	-0.054189838	-0.0535798398	-0.0440701288	0.0522587401	-0.028090564	0.1074559373	0.0035633435	0.0431323544	-0.049279029	-0.0674421508	-0.0420108944	-0.0001802078	0.0124697062	0.0425757146	-0.0141321864	0.0438791985	-0.1229521775	-0.0782056151	-0.0128357152	-0.0473264775	-0.155116316	0.1432994215	-0.1353017311	0.0697893428	0.1497149264	-0.0979696212	-0.0433079961	0.036738193	-0.1459847609	0.01355061	0.1203247267	0.1012452871	-0.0299788763	-0.1044212627	-0.2076867818	0.1702750898	0.0017278803	-0.0605269519	0.0019908739	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.2721660453720318	-0.0259187636852403	0.0006717823109713	0.0740743562534508	0.3017324170669297	-0.1593532450020661	0.0253934566926885	0.0910424515090516	0.1176381575097877	-0.0315985199929685	0.0138387361022976	0.000998466465746	-0.0019520601077785	-0.0013841188825699	3.810538664380209e-06	1.915785081086825e-06	0.0063692983572267	-0.0032689302909931	4.056796156337074e-05	1.0685905247372886e-05	-0.0053303671989234	-2.295557376380021e-05	2.8412814475358497e-05	5.269583668252724e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5742425036049	-13.514941601730015	744034.3238306678	182.65364649817263	1036.9580213606623	-5.505843021410101	1075281.93806422	30.31430737641031	823.9646276396948	-5.593892941654076	31.29163824268729	678917.7076014208	845.6961442238373	792.470920222647	1.850521	87.276573	1.3883660033518734	0.7275577512057687	0.1028550125	-0.1019141571	0.1520209234	-0.0168791095	-0.0108628622	0.109725734	-0.0633663346	-0.1194624639	0.0527304031	0.0840511047	0.0494960658	-0.1665741305	0.0355346921	0.0059682279	-0.1530199881	0.0626644738	-0.049127509	0.0533461134	-0.0360714339	0.0364222653	-0.1727497373	0.1747821011	0.0118122961	-0.1517755697	0.0624563745	-0.0477756903	0.0280784312	-0.0148645812	-0.0134580748	0.1426014741	-0.2234220037	0.041497953	0.0614292882	-0.0675302394	0.0030949675	-0.0081945578	-0.0862172076	-0.0291995465	0.2869610167	-0.1261488882	0.0860725383	0.0753609394	0.4159402558	-0.1015227317	-0.033440301	0.0337413354	-0.3334955655	-0.0660738908	0.2234901932	0.0957918818	-0.0900992803	0.2807371537	-0.236780782	-0.1700389045	0.0126004444	-0.1098154615	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.3137353989907439	-0.041569353618712	0.0017280111602775	0.0984299005798812	0.2927764443307978	-0.0089559727361319	8.020944765033812e-05	0.0857180463549847	0.4797924862914371	0.3621543287816494	0.2302008299017188	0.131155757855287	-0.0066371845220367	-0.0046851244142582	4.405221837956354e-05	2.195039077707825e-05	0.0104072593263409	0.0040379609691142	0.0001083110466857	1.6305128788089694e-05	0.0054602743820118	0.0107906415809352	2.9814596326854344e-05	0.0001164379457282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3093777679745	-4.26486473563034	736694.9879644476	18.18907121322325	1021.6214928049676	-15.336528555694713	1043710.4745610504	235.20910813963937	824.7827593981164	0.8181317584216004	0.6693395741380198	680266.6002003711	846.3021723083176	681.871668137756	2.019855	95.262909	2.180254566204644	1.0114295117599292	-0.1655261186	-0.0367180616	-0.0611558163	-0.1759159101	-0.2459366848	-0.0048302854	0.0104100568	0.1061075482	-0.0201218065	-0.0887034143	-0.0967959457	-0.0350409415	-0.0844653412	0.0194442589	0.0737627158	-0.057803285	-0.0678677303	-0.0212040915	-0.0195260342	-0.0039706362	0.0248160038	-0.1100137293	0.0183986594	0.0645503661	-0.0552183873	-0.0470391	-0.0085085456	-0.0024002612	0.034102146	-0.0181259883	0.1456057279	0.0167516847	-0.0621542907	0.0041029376	0.0271720372	-0.0305727996	0.0203883869	-0.0641347656	0.0368720448	-0.2232183901	-0.080864564	-0.028057651	0.2766448646	-0.0403732358	0.4102012583	0.3419215021	0.082411766	0.0344724335	0.0927573754	0.2915109232	0.153476191	-0.1059337974	0.2708678125	-0.0061086384	0.4618663632	0.030932705	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.476880069498506	-0.1631446705077621	0.0266161835150862	0.2274146006848998	0.6302273850874514	0.3374509407566535	0.1138731374175505	0.3971865569141667	0.2265960293197793	-0.2531964569716578	0.0513457605034902	0.0641084458230005	0.000183859582503	0.0068210441045397	3.380434607817746e-08	4.65266426760758e-05	0.0224350870981249	0.012027827771784	0.0005033331331004	0.0001446686409076	-0.0042201037010359	-0.0096803780830477	1.78092752474969e-05	9.370971983075028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.4914592301194	8.182081462144879	750807.4489187417	66.94645705317488	1010.4710245175212	-11.150468287446415	1021051.6913894888	124.3329430293482	825.2788105835566	0.4960511854402512	0.2460667785766784	681085.1151982099	846.3026672842615	752.9711532031788	1.813298	85.52101899999998	2.011658911049583	1.1375747222804649	0.0028078173	0.0241525545	-0.1653889561	0.1048867429	0.0921423942	0.0637728175	0.034952497	0.1040913498	-0.2135166089	-0.0119370668	-0.0428412803	-0.0595169703	0.0084509727	0.0206636745	0.125386491	0.0402431602	-0.0369289847	-0.0222440203	0.0773647637	0.054464913	0.0764200894	-0.0233347468	0.0192451304	0.1280583118	0.0187921683	-0.0518041609	-0.0378788509	0.0614233707	-0.0178959414	-0.0866407999	0.0396056458	-0.0221015972	-0.1397229134	-0.0690017246	-0.0050781469	0.0710041647	-0.0201440686	0.0571788053	-0.0403377074	0.0460893125	-0.0031055541	-0.0528221578	-0.0392553746	0.0761957549	0.1527666321	-0.0115261251	0.090312335	0.0468784558	-0.0564475495	-0.0564975919	0.1490394474	0.2498923561	-0.0814929882	0.0464574666	0.0533192839	-0.0032015966	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.7359288893597551	-0.2590488198612491	0.0671062910715059	0.5415913301942826	0.6306729522664796	0.0004455671790282	1.9853011102716294e-07	0.3977483727205172	0.0292804400723838	-0.1973155892473954	0.0008573441708324	0.0389334417600468	0.0175434321043385	0.0173595725218355	0.0003077720099995	0.0003013547581408	0.0198913397110822	-0.0025437473870426	0.0003956653955016	6.470650769086559e-06	-0.0154137624873959	-0.01119365878636	0.0002375840740178	0.0001252979970254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3210550542874	-0.1704041758320045	750512.1704303736	0.0290375831409847	1015.2351166592586	4.764092141737365	1030702.3420981384	22.696573934963716	825.5364842729143	0.2576736893577163	0.0663957301872168	681510.4868656837	846.2221079881278	818.4574037065693	1.421609	67.047707	1.5747146044774	0.8572378916623266	0.1225754511	0.0613375624	0.0203161875	0.0229334787	-0.1180785744	0.0809560353	0.035265606	0.0433580294	-0.0318777767	-0.104619521	-0.0895666226	-0.107486086	0.1014392357	0.0261615885	0.046965366	0.0581604537	-0.0462494699	0.0446845698	0.0960453741	0.017591806	0.1557057974	-0.1055701445	0.0262229608	0.0360379829	0.0674060091	-0.0500447862	0.0265555181	0.0962870273	-0.0107740499	-0.0881291456	0.1758752231	0.0203464036	-0.0564682472	-0.098857327	-0.0388188918	-0.0037322802	0.021869128	-0.0342133659	0.0405824392	-0.05366458	0.0394634702	-0.0159156834	0.0962466069	0.0172000217	0.0610303142	-0.0405372979	0.0206166561	0.032251335	-0.0004505727	0.0705508217	-0.0441592588	-0.0845964886	0.0210786702	-0.1179414113	-0.1986793834	-0.0560999871	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.4925218632783981	0.243407026081357	0.0592469803457704	0.242577785807225	0.3843731020391487	-0.2462998502273308	0.0606636162220056	0.1477426815711978	-0.0006944838886084	-0.0299749239609922	4.823078715366446e-07	0.0008984960664672	0.0032890869496081	-0.0142543451547304	1.0818092962082318e-05	0.0002031863557901	0.0182332411115864	-0.0016580985994958	0.0003324510814332	2.749290965649935e-06	-0.0102255501574677	0.0051882123299282	0.0001045618760228	2.6917547180419007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.0484302144289	-3.2726248398585085	744852.5928955899	10.710073342458928	1021.969245739582	6.7341290803234415	1044421.1392375302	45.34849447045784	824.6690033629462	-0.8674809099680942	0.7525231291590728	680078.965107635	845.6174453176129	770.5376807094789	1.490461	70.294968	0.614295385432774	0.3185090874529689	0.0608460395	-0.0124311342	-0.2131043694	0.0441437179	0.0467812643	0.0556922161	0.0152697972	0.0217492102	-0.0438927805	0.1768077952	0.0150705877	-0.1703348882	0.0398017219	0.0317973867	0.0956281487	0.1109500231	-0.1236944925	-0.027879917	-0.0471343859	-0.0547821456	-0.1385943943	-0.0108096353	0.0303053517	0.1022809252	0.0952456888	-0.1001914574	-0.0510438557	-0.0651257894	0.0831819517	0.0753891518	-0.0365785498	0.1220094667	-0.1203460054	-0.1175310477	-0.000713646	0.0452195205	-0.000227065	0.0241146004	-0.0012323977	-0.0487284448	-0.0183506904	-0.0231377611	0.0222367301	0.033956404	0.261137148	-0.0671366859	0.0189840959	0.1998375038	-0.1103874612	0.0557531749	0.0650442873	-0.0128763411	0.0356067212	0.0971388516	-0.1609590193	0.0848614894	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.601069175858612	-0.1085473125802138	0.0117825190683866	0.361284154167351	0.3663356914140649	-0.0180374106250837	0.0003253481820578	0.134201838803821	0.064699429546593	0.0653939134352014	0.0041860161836545	0.0042763639143706	0.0086014780518294	0.0053123911022212	7.398542467610288e-05	2.8221499222960025e-05	0.0192612351045875	0.001027993993001	0.0003709951777541	1.0567716496463443e-06	-0.0123315000380908	-0.0021059498806231	0.0001520658931894	4.435024899696448e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0678771381098	-21.980553076319097	707395.1739536065	483.14471354088096	981.6531801779709	-40.31606556161114	963642.9661535237	1625.3851423681278	815.850431511201	-8.818571851745219	77.7672095043931	665611.9265970129	834.877614469678	747.1691606161642	2.118895	99.93396	1.9287225231434464	1.008234973083111	-0.0390892109	0.2851910839	0.0383719569	-0.17084491	0.033141592	0.0769704233	0.1933139714	0.1173707959	-0.0339505677	-0.0458280511	-0.1086841301	0.2309905789	0.2230658556	-0.1397685316	0.2002312651	-0.0089051602	0.0102113556	0.0530641771	0.2427970465	-0.077173988	0.0089594789	-0.3237016804	-0.1425145633	0.1815103021	0.0210309949	-0.0053740663	0.0443945284	0.1796247824	0.1542066849	0.0122446711	0.2947670511	0.0543294316	-0.1817252565	0.0349430706	0.0215987966	-0.0324769507	-0.0103977627	0.0926415362	-0.1170450329	-0.1200361503	-0.2075903043	-0.1947558602	-0.0993880323	-0.4585103219	-0.010890506	0.195702673	-0.0309565008	-0.1367499582	-0.0202927046	0.1300023966	-0.1277642951	-0.1163455795	0.2181121432	0.1102185036	-0.3722713187	0.0489652511	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.7415290291880865	-0.1404598533294745	0.0197289703973374	0.5498653011286261	0.8533281753403656	0.4869924839263007	0.2371616794007083	0.7281689748297178	-0.052765925021788	-0.117465354568381	0.0027842428434049	0.0137981095238754	0.0236345885599246	0.0150331105080952	0.0005585937763969	0.0002259944115486	0.021276464327687	0.0020152292230995	0.0004526879342873	4.061148821634218e-06	-0.0189592569332819	-0.0066277568951911	0.0003594534234621	4.3927161461753176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
