global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
948.1674962984335	-2.616511486659874	899021.60103684	6.8461323598230654	1197.141596132326	-0.0571890725784669	0.0032705900223851	1433148.001190253	865.5318652217252	-1.3150856769146912	749145.4097141987	1.7294503376261716	947.0377616882324	812.7591169112552	1.40304	26.727495	0.2867115913586688	0.1805026887790363	-0.0217278694	0.0609367022	0.1623620412	-0.1100664652	-0.0720144249	-0.144469889	-0.0476809658	-0.0516728279	-0.0169653258	-0.1650528442	-0.1036680548	0.1235926516	0.0914354968	-0.2310650772	-0.05457557	-0.0348968403	0.032694897	-0.0814092159	-0.1786769524	0.0041912549	0.1178605809	-0.0100884597	0.0359151103	0.0586143226	0.1152855839	-0.0323906698	0.0223432575	-0.0127738796	-0.0947848809	-0.0247484877	0.0771241601	0.059036966	0.002344517	-0.0873999446	-0.2045304266	-0.0377541888	0.1448812711	-0.0030420845	0.1026205525	0.2185549006	-0.0633378158	0.0864260568	0.0038958326	-0.0018406839	-0.021133617	-0.1310925437	0.1254471894	0.1398341379	0.0813339368	0.0526832718	-0.059961522	-0.0359588981	0.1475724199	-0.0259085471	0.0245953577	-0.1018206111	0.1067575824	-0.1752318052	-0.0045807336	-0.1095517259	-0.0503939315	0.0095878169	0.1134377366	0.0172244872	0.0811150749	-0.0300736496	-0.2533495819	-0.0555225754	0.0695433295	-0.0897078863	-0.1277457941	0.1434085412	0.0339193987	0.1532021798	0.0213321048	0.0540872304	0.0812649005	0.0646877496	-0.118315884	0.0578258392	-0.2188285923	0.075057557	0.0558276012	0.015372807	0.1095285506	-0.026599042	-0.2215732824	0.0085371551	-0.0539620775	-0.1492619603	-0.0585128452	0.0692108268	0.0057007955	0.0087215359	-0.0599162911	-0.0772938766	-0.0149444523	0.0521443345	0.2764240159	0.1354049977	0.1910356201	0.152505636	0.1687356437	-0.1332466986	0.105762933	-0.0974056053	0.066053001	0.0800380592	0.0094665927	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0109303906691593	0.0106564669886779	0.0001135602886807	0.0001194734401804	0.0864722806926323	0.0893513382564206	0.0079836616482133	0.0074774553281853	-0.4879302316739	-0.0274131187571952	0.2380759109813457	0.000751479079996	0.0129703296846801	0.0031482491820234	9.911472912111009e-06	0.0001682294521292	0.001415294899469	-3.353952475630001e-05	1.1248997208784612e-09	2.0030596524629667e-06	0.0021949158068078	-4.0246403478e-06	4.817655398974735e-06	1.6197729929139706e-11	0.0	0.0
948.4106827946492	0.2431864962156851	899482.8232390127	0.0591396719416614	1201.268943596565	4.127347464238937	17.034997090559585	1443047.074849607	864.7362537443329	-0.7956114773922991	747768.7885397832	0.6329976229583568	946.0167008596449	811.5018360424885	1.257783	23.960381	0.2811641855423929	0.1905070567384991	-0.0786314644	0.0645161422	0.1009501853	-0.0515029718	-0.199116693	-0.0665016095	-0.0242313778	0.0058914698	-0.1880505728	-0.2209587526	-0.0980599315	0.1990105525	0.1437665528	-0.047785062	-0.0084578205	-0.1755002904	0.0873683447	-0.0576674534	-0.1435533554	0.0567757808	0.1836973564	0.0940825853	0.1149781482	0.1272109096	0.0738091008	0.11611233	-0.0364913381	-0.2136175506	0.0624585902	0.1109910188	0.1076048074	0.1459838119	0.1007613545	0.0458654	-0.0569364297	0.0903023872	-0.025153014	0.0088341402	0.0670975881	0.0317262828	-0.1874102855	0.0211688739	-0.0524104315	0.1214322393	0.0965763378	0.0299026878	0.0359456312	0.0931292994	-0.0133119693	0.1300790606	-0.0529533876	0.0185456305	0.0626533145	0.0759216863	-0.041907762	-0.1909101868	0.1890223488	-0.2335215877	0.0750654398	-0.154382883	-0.0738677555	0.1455655025	0.044781225	-0.0671627324	-0.0306976655	-0.0317882889	-0.2154185819	0.1831355393	-0.1881223067	-0.1761964395	0.0179645729	0.0458863866	0.1122639619	-0.1315259272	-0.0394716103	0.0357975982	0.0242154883	0.0012457639	-0.0111752983	0.0283610229	0.0698267461	-0.0217367372	0.0156893199	-0.006769805	0.0703116532	-0.1244585677	-0.3319300082	0.1943447048	-0.0543880391	-0.122994617	-0.225500922	0.175289217	-0.0159756835	-0.0815272382	-0.1146094296	-0.0673219459	-0.1052849099	-0.0462182817	0.1026838284	0.3460877359	0.0266504889	0.2219554709	-0.1022047126	0.2159214407	0.1281699688	-0.0930246586	-0.1530932544	0.0789436161	-0.0752864367	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0052449560932217	-0.0056854345759376	3.2324166317266766e-05	2.750956441982344e-05	0.0961933060351327	0.0097210253425003	9.449833370953496e-05	0.0092531521259686	-0.5497894112555599	-0.0618591795816599	0.3022683967287352	0.003826558098516	0.0164753366967039	0.0035050070120237	1.2285074154336004e-05	0.0002714367192697	0.0011451548729275	-0.0002701400265415	7.297563393984233e-08	1.3113796829895988e-06	0.0024977396890884	0.0003028238822806	6.238703554447418e-06	9.170230367949492e-08	0.0	0.0
947.5043582361056	-0.906324558543588	897764.5088764144	0.8214242054192296	1196.6338546590025	-4.6350889375623865	21.48404945911321	1431932.5821160628	865.2088223630283	0.4725686186953908	748586.3062948182	0.2233210993756696	946.11161875605	803.2571753263474	1.255815	23.922907	0.2561935869241507	0.1462098689464729	-0.0232047338	0.0558128574	0.111152733	-0.0086725852	-0.1263827021	-0.0726850485	0.0899412058	-0.0659441881	-0.0040904379	-0.1718235174	-0.0509633209	0.1077086912	-0.0355464739	0.1441944922	0.193480031	-0.0838444023	0.0779895951	-0.0409654593	-0.1248951663	0.001631437	0.1962421499	0.0171975834	0.0679557012	0.080802621	0.0459304879	0.1156131626	0.0349935062	-0.0457748668	0.0864340373	-0.0283442352	-0.0038844305	0.0897146496	0.0949844984	-0.0445163561	0.1749344874	-0.0697216617	-0.1446825206	0.0838786854	-0.0065725261	-0.0778924987	-0.0839342912	0.0118368197	-0.0362669437	-0.001592149	-0.0700772253	-0.0033011478	-0.1163658996	-0.0769533044	0.1011353909	-0.0211891645	-0.0709339017	0.0234057508	0.0744491778	0.0758976764	0.0255415201	-0.0673376808	0.1832891387	-0.2196154152	0.0424486032	0.0208015042	-0.0410551005	0.0523730278	-0.1624457564	-0.1427119228	0.0098835191	0.022863656	0.0589515333	0.1461167609	-0.1256891422	0.1129136918	0.056476145	0.0185744974	-0.0408896421	-0.1040110622	0.1565871796	-0.1100370896	-0.0917037508	-0.013144869	-0.0171226205	-0.1234482421	0.0606553182	-0.014230009	-0.0467217241	0.0589197137	0.0363994466	-0.047008996	-0.2166062186	0.0292123663	-0.0652964706	-0.1432061068	-0.1278670374	0.1295873787	0.0113287843	-0.0655754826	-0.0901159932	-0.0265091479	0.0224703795	0.0352399567	-0.1225077511	0.1367229545	-0.0597296266	-0.1809823033	-0.0770883608	0.1233567831	-0.0788746359	0.1450188881	-0.1142187139	0.0226450508	0.1111698462	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0057699874399617	0.00052503134674	2.756579150596181e-07	3.329275505731577e-05	0.0453762226200495	-0.0508170834150831	0.0025823759668155	0.0020590015792642	-0.5044562110513624	0.0453332002041975	0.2544760688682967	0.0020550990407538	0.0139023991310866	-0.0025729375656173	6.62000771656468e-06	0.0001932767016	0.0014578204804993	0.0003126656075717	9.775978215824277e-08	2.12524055336321e-06	0.0021929774231149	-0.0003047622659735	4.8091499782916666e-06	9.288003876130253e-08	0.0	0.0
947.2666844886696	-0.2376737474360197	897314.1715421567	0.0564888102202809	1201.325745497734	4.691890838731524	22.013839642572805	1443183.5467956865	866.8654818994394	1.656659536411098	751455.7637087472	2.7445208195818345	949.038088324082	804.7708305458052	1.028975	19.601669	0.3829049526460998	0.2150724343348703	-0.0195531128	0.0630703139	0.1115807729	-0.0078849001	-0.0272101975	-0.1075438614	0.0188309064	0.001632125	-0.0189179795	0.036428918	0.1022515048	-0.0341589933	0.0144229966	-0.1424682279	0.2585545044	0.0552732062	-0.016502884	-0.0941833405	-0.1452783063	-0.1246791861	-0.0360418306	0.0079251834	0.1615579084	0.1328300997	0.1268297085	-0.0988844952	0.1817174195	0.018409633	0.0660095017	-0.1170571682	-0.0735742528	-0.0936094546	0.0558225741	0.0480184671	-0.1110183363	0.0050944382	0.1549306056	-0.0186325546	0.0196686251	-0.0919464295	-0.1461965561	-0.1157179593	-0.1051572474	0.0189277261	0.0365694617	0.0938699484	-0.0309122161	-0.0148806686	0.0555892039	-0.0658675042	0.108517149	-0.0407526928	0.0788012476	-0.0578367048	0.143861241	-0.0459791826	0.0105334184	-0.0073277011	0.0820091796	-0.1280288156	-0.0699630763	-0.0747949911	-0.2612215072	-0.1267823295	0.0514788142	-0.0251924657	-0.08411444	-0.167195335	-0.0267322615	0.1290645921	-0.039479798	0.0070859844	0.0106663391	0.1054818494	-0.0727340906	0.0693464351	0.0904052471	-0.0532160381	0.0338713048	-0.0613551609	-0.0814030481	-0.0952473022	-0.0602316637	-0.0300444819	-0.0798396406	0.0061682565	-0.0036821885	0.1408625037	-0.022756571	-0.1699566345	-0.1214913333	0.0336347073	0.0728371088	-0.069237313	-0.0386343566	0.0686662233	0.0773717305	-0.0424186928	-0.0316514483	0.0770265871	0.0646585723	-0.0315871377	0.0187639188	0.008397751	-0.0185955322	0.2133609534	-0.0014568517	-0.0841371253	0.1078864582	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0284510697791517	-0.0342210572191134	0.0011710807571938	0.0008094633715781	0.1110287105260852	0.0656524879060357	0.0043102491682521	0.0123273745610852	-0.3513469171401766	0.1531092939111858	0.1234446561839061	0.0234424558819818	0.0114815001955054	-0.0024208989355811	5.860751656298181e-06	0.0001318248467393	0.0016341525182677	0.0001763320377684	3.109298754355649e-08	2.670454452960666e-06	0.0021941887219606	1.2112988457000165e-06	4.814464147579091e-06	1.4672448935941925e-12	0.0	0.0
946.3178156681572	-0.9488688205124164	895517.4082509524	0.9003520385406241	1197.592169819353	-3.73357567838093	13.939587346197625	1434227.0052126262	866.904131415965	0.0386495165256519	751522.7730660688	0.0014937851276666	946.8967258223336	795.2517481456815	0.977631	18.623569	0.1686604623808179	0.0846692574530592	0.0084994615	0.1128872678	0.0682156759	0.0582221516	-0.0011646004	-0.0940297086	-0.019082649	0.0286877474	0.0039736755	0.1672119977	0.1300216878	0.1834114868	0.0866626546	-0.185261484	0.2205388704	0.0623734069	-0.0053733375	-0.031250182	0.0140379825	-0.0586733587	-0.0595090628	0.0031891066	0.0424894411	0.1426256368	-0.0357816786	0.2285644114	0.1003694695	-0.0229403735	-0.2149713644	-0.0027030348	-0.0403224666	-0.1276561854	0.1421010438	-0.1396655782	0.2017176167	1.53323e-05	0.0825432457	-0.0546068462	-0.024542337	0.0981622874	-0.1429128418	0.0200769908	-0.0746317301	-0.0562064861	-0.2207177895	-0.1091344939	0.0141689254	0.0531980863	0.0006197627	-0.0915029652	-0.117287008	-0.0370607129	0.1098817108	-0.0118935682	0.0782377691	0.0344332266	-0.0652458128	0.088420609	0.0588567981	-0.1896243747	-0.0351320476	0.0700872376	-0.0047408531	0.0176781975	0.2522313892	0.016977628	0.0161991455	0.0731433838	0.0721697597	0.1114711131	-0.0998566514	0.1968379188	-0.1605781041	-0.0812700431	0.0180722146	-0.0028900177	-0.0145358966	-0.235335981	0.0381120196	-0.0915734087	-0.0604033592	-0.0500827186	0.0846971224	0.042507274	0.143869054	0.0330357001	0.0868693133	0.2202444354	0.0537682193	-0.0998805052	0.007616706	-0.0870141572	0.051721847	-0.1067325475	-0.0135660548	0.1513165625	0.0381106363	0.0182372464	-0.0621829114	-0.0540808235	0.0645526136	0.0960550988	-0.0246870906	-0.0269525768	-0.0552743522	0.2638910072	-0.0955048362	-0.0942979115	0.0856503953	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0282847950917499	0.0001662746874017	2.7647271670566192e-08	0.0008000296333822	0.1551358880653879	0.0441071775393026	0.0019454431104835	0.0240671437658365	-0.2987116348291181	0.0526352823110584	0.0892286407822844	0.0027704729439648	0.0107992070561883	-0.0006822931393171	4.655239279591837e-07	0.0001166228730424	0.0018791468940995	0.0002449943758318	6.002224418921328e-08	3.531193049603798e-06	0.0027019357636728	0.0005077470417121	7.300456871014116e-06	2.578070583674905e-07	0.0	0.0
948.5527532672924	2.2349375991351508	899752.3257309608	4.994946072027992	1207.7070094207004	10.114839601347285	102.3099801609833	1458556.2206038916	867.3201573189059	0.4160259029408735	752244.2552916916	0.173077551917769	949.173395799033	801.2002530097961	1.188316	22.637064	0.0886647442478874	0.0546256592459656	0.0311412099	0.0045675013	0.0305749428	0.037510465	0.0568491609	-0.1247016174	-0.0198775739	0.0586779955	-0.0881863947	0.0451089644	-0.0470216721	-0.1246262432	-0.0445919292	0.0183063206	0.126565725	0.0608608337	0.0007987589	0.058389809	0.1256343134	-0.0124280557	-0.0783919229	0.1609712741	0.1790257055	-0.0764912898	-0.0508235613	-0.0218952095	-0.0183497899	0.0952610349	0.0057899733	-0.1000645672	0.0531458526	0.044484521	0.0199025456	0.1550516416	0.0789029303	-0.1288565715	0.1102962248	-0.1106911248	0.107892251	0.0662601007	0.1036534219	0.1992491396	-0.0196121931	0.0136820176	-0.1820198933	-0.0830352281	-0.0979592399	-0.0450548689	0.0176079042	-0.0547009409	0.1179414788	0.0139223753	0.1100395055	-0.0377464788	-0.0125877228	0.0370683868	-0.060947822	0.1255363635	0.2664844321	0.050308003	0.0196355789	0.0533539284	-0.0249946636	-0.0860484227	-0.0465364627	0.0434530805	0.0053705555	0.1681112195	0.0510394188	0.0477814784	-0.0965355866	0.0752636148	0.0869262925	-0.0428094158	0.1309765686	-0.0334867667	0.0024607306	0.0864534344	0.1133496932	-0.0146453907	-0.0869559869	0.1882876299	-0.0374497029	0.1636832813	-0.1677195006	0.0572347835	0.1229140556	0.1537410573	-0.0473930106	-0.0101959773	-0.0073683684	-0.0196199217	0.0635695869	-0.0762810555	0.0512033466	-0.0434048702	0.0492346706	0.0153178753	-0.0098111177	0.0184998057	-0.1525820497	0.0947640626	0.0531968386	-0.1045291125	-0.0803407709	0.1763112424	-0.0421961172	-0.1621777964	-0.0302447602	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0291798754767711	-0.0008950803850211	8.011688956496968e-07	0.0008514651328398	0.1524389588189905	-0.0026969292463973	7.27342736007359e-06	0.0232376361658178	-0.2921841746154143	0.0065274602137038	0.0853715918956909	4.2607736841486285e-05	0.0098380656364297	-0.0009611414197585	9.23792828775577e-07	9.678753546669891e-05	0.0014673006055594	-0.0004118462885401	1.696173653842553e-07	2.152971067074982e-06	0.0028998535434294	0.0001979177797566	8.409150573340047e-06	3.9171447543782083e-08	0.0	0.0
948.2775290215856	-0.275224245706795	899230.2720472841	0.0757483854248742	1197.5149031126628	-10.192106308037635	103.8790309943406	1434041.94317693	867.8277447478141	0.5075874289082094	753124.9945540772	0.2576449979856465	949.804870020804	800.9717664940167	1.094508	20.850056	0.0603042355577588	0.0375716771334386	0.0378183298	-0.1391481635	-0.0182588448	0.009649607	-0.0955852067	0.0926032112	0.0231391355	-0.0023812772	-0.0933723548	0.1395188088	-0.059866738	-0.0055885486	-0.117030299	-0.0433298235	-0.0562338118	0.0931660852	-0.0667818119	-0.0064468727	0.117533375	-0.0641439835	-0.0599260111	-0.0855750888	-0.0160257165	0.0621309538	0.1061380792	-0.0482548873	-0.0166199218	0.0342593043	-0.1067262901	-0.0770048994	0.2127136841	0.043614707	-0.0106257138	0.0665718162	-0.0485295304	-0.0084232399	-0.2066465695	-0.035578672	-0.0374282433	0.0907682139	-0.1820184142	-0.1183823225	-0.0003406703	0.1057157843	-0.0452126653	0.1696400765	-0.0798764276	-0.0575485375	0.1131432002	-0.0777781458	0.0169340952	-0.0475211701	-0.0775440218	-0.092893214	0.0285520365	0.0652566892	-0.0686846618	0.0784686539	0.0751886582	0.0177793193	-0.1285005905	-0.087222867	-0.0382484942	-0.1491403507	-0.088905684	-0.1052976785	-0.0986672779	0.0372136997	0.0999069336	-0.110677712	0.1289875045	0.0370063458	-0.0741606007	-0.1541204359	0.0664305234	0.1063772713	-0.0056698671	-0.2130306497	-0.1925006285	0.0393388281	0.0070241237	-0.0081724602	-0.0582946464	-0.030593238	-0.134033351	0.0688024342	0.1342048225	0.1173383134	-0.0754142984	0.1051834246	-0.0367970908	-0.0502612595	0.027663585	-0.0457557606	0.0054153009	-0.0701192019	-0.0094549897	0.0205864276	-0.0475178056	0.065220418	0.0912745307	-0.030230982	-0.072265704	0.0450371872	-0.0266899016	0.0933033125	0.0295952157	0.0702910189	0.00349359	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0250827129367081	0.0040971625400629	1.678674087969549e-05	0.0006291424882653	0.1159664831391751	-0.0364724756798154	0.0013302414822147	0.0134482252116685	-0.3000209184770597	-0.0078367438616454	0.0900125515238185	6.141455435303687e-05	0.0097394285415784	-9.86370948513008e-05	9.729276480704513e-09	9.485646831651195e-05	0.001498690062728	3.138945716860001e-05	9.852980213393743e-10	2.246071904119657e-06	0.0030077840609342	0.0001079305175047	9.046764957209827e-06	1.1648996608853913e-08	0.0	0.0
944.8894677711726	-3.388061250412989	892816.1063048898	11.478959036550023	1204.4324626447467	6.917559532083942	47.85262987992541	1450657.557072489	866.1673828125	-1.6603619353140855	750245.935048256	2.7568017562399363	948.5149731947548	787.7777101487185	1.0897	20.758463	0.050031785896858	0.0309289018671794	0.0595093249	-0.1091296128	-0.0143309204	0.1844213284	0.0054119686	0.0994866745	0.1010081427	-0.0111909349	5.88249e-05	0.1259793244	0.237439727	0.031336655	-0.0180163241	0.1228451407	-0.0287191408	0.0688437496	0.1259556503	-0.1390364305	0.0439747001	-0.0773506283	-0.0880386346	-0.0128013095	-0.0304614735	0.030417858	-0.0874639794	0.1030761335	-0.0131759506	-0.0531461063	0.0458870486	0.0044731865	-0.0243110438	-0.0314012639	-0.0550405761	-0.0543775891	-0.0791574888	0.0279867816	-0.1251223986	0.0420451902	0.030524908	0.0210906779	0.0172899644	-0.02976203	-0.0497492685	0.159952602	-0.0940194866	0.046902024	-0.0462904066	0.1695909471	-0.1862914395	0.1196136877	-0.0572765844	-0.1182675881	-0.0990725926	-0.0175766357	0.1425477289	0.0298236249	0.1085406017	0.180760308	-0.0820279315	-0.0453359659	-0.0480695602	0.025007976	-0.0642024197	0.1270093517	0.0098223497	-0.0355414315	-0.0147293196	0.0153095243	-0.048372853	-0.0265520802	-0.0742027018	-0.0510616112	-0.0006758707	-0.021214172	0.0738648337	0.1426683366	-0.043049209	0.0999256355	-0.1041608249	-0.0717279437	0.0553662485	0.0772890702	0.0636814586	-0.0874357102	0.0666506242	0.0832834601	0.1290754854	0.0806521266	-0.0725282932	0.0219521975	-0.0215687463	-0.0698619815	-0.0632173644	-0.0249510813	0.0395036986	-0.1333949833	0.0577946877	0.0609155982	-0.0807085272	-0.0027136162	-0.0435473373	0.0893619435	-0.1260724495	-0.0411893958	0.0950117275	0.0953159669	0.0104766041	-0.0370805457	0.1426432375	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0219054300964529	0.0031772828402551	1.0095126246980142e-05	0.0004798478677105	0.1126442275326269	-0.0033222556065481	1.1037382315240927e-05	0.0126887219964222	-0.295992024501345	0.0040288939757147	0.0876112785684048	1.6231986667550276e-05	0.0091579312516551	-0.0005814972899232	3.381390981881415e-07	8.386770481004116e-05	0.0014204013728165	-7.828868991150003e-05	6.129118968059007e-09	2.017540059898998e-06	0.0031380651505862	0.000130281089652	9.84745288932359e-06	1.6973162320912492e-08	0.0	0.0
947.9317014232896	3.0422336521170337	898574.5105632527	9.255185594073344	1204.2800279936332	-0.1524346511134808	0.0232363228600886	1450290.385824346	866.2902572394653	0.1228744269652679	750458.8097880189	0.0150981248020429	947.3961402663034	782.7274792046674	0.962266	18.330881	0.0229879302492538	0.0128428352266737	0.0366406297	-0.113076288	0.0281629683	0.1593188451	0.1267453921	0.0060318006	0.134857448	0.0789489163	0.003905382	0.0608743638	0.1054170376	-0.1573009802	-0.0677358267	-0.0199204021	-0.0535664197	0.0702858924	0.1486114796	0.0173966545	0.1455740189	-0.0648056336	-0.0735996517	-0.0852518139	-0.0435495547	-0.0419888657	-0.1935557515	-0.0069908924	-0.0306165052	-0.0488626787	0.086884584	0.0328466609	-0.0321557934	-0.1088676488	0.028699703	0.0329303495	0.1814567696	0.0273468772	0.0065426082	-0.0923090671	0.0199908058	-0.0132137873	-0.1280205631	-0.023355438	-0.0041267617	-0.1086976992	0.0342750865	-0.0379291089	0.1220967112	0.1843589039	0.1157008575	0.0113089085	0.0595812768	0.0654444486	-0.0190657502	0.0778731732	0.0784559006	0.1527293578	0.0029870692	0.196670143	-0.1158901446	0.0079662271	0.0823651766	-0.0285747617	-0.0432611218	0.0252894918	0.0005894865	0.082140255	0.0362352465	-0.031832817	-0.055997778	-0.0028189834	-0.1065197459	0.0463479817	0.0832893749	-0.1343611211	-0.1197264486	0.0595991128	-0.1034725844	0.0067313961	0.0764507488	0.0057759448	-0.043605419	0.1666627515	-0.0386788073	0.1624198143	0.0130892218	0.0876640655	0.1402467564	0.0718377653	-0.075084214	0.0490160657	0.0091699546	-0.1093810219	-0.0451182593	-0.0094871368	-0.0010789338	-0.1076576075	0.0527188707	0.0479822301	-0.0464319021	-0.0047271993	0.0802045203	0.1107026465	-0.1232396811	-0.0635272144	0.1018508299	-0.0152351047	-0.056811223	-0.0298397688	0.0528730812	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	-0.0226722354345412	-0.0007668053380882	5.87990426520711e-07	0.0005140302595992	0.114697844706356	0.002053617173729	4.2173434962350725e-06	0.0131555955802833	-0.3008862065537414	-0.0048941820523963	0.0905325092943007	2.3953017961998936e-05	0.0090521134488267	-0.0001058178028284	1.1197407395430213e-08	8.194075789042921e-05	0.0016187307569532	0.0001983293841367	3.9334544612042716e-08	2.62028926350628e-06	0.0031367458238505	-1.3193267357001874e-06	9.839174363443551e-06	1.7406230355333121e-12	0.0	0.0
950.2772719113988	2.3455704881091606	903026.8935113704	5.501700914688646	1205.1611488858152	0.8811208921820253	0.7763740266396482	1452413.394783778	867.5389573171349	1.2487000776695822	752623.8424629016	1.5592518839720206	948.2143808106082	800.7970975447545	0.929539	17.707432	0.0400080258825914	0.0210827004222507	0.024180264	-0.0911866483	0.0754184654	0.0329176551	0.0559603453	-0.0486356876	0.1110727012	-0.0262369553	0.0388787811	0.1336273932	0.0539875073	-0.2581009149	-0.004582936	-0.0472002412	-0.0404012737	0.0688749505	-0.0185160482	-0.034941541	0.0978323132	-0.1092483976	-0.0447037902	0.0311216898	-0.0373594123	0.0866445391	-0.0679554408	0.0032343139	-0.0851187706	-0.038399593	-0.0149517757	-0.0829769347	0.0298754128	-0.1458262016	-0.1570084279	0.0429406104	0.0280481193	-0.0453948403	0.0549196319	0.1078374922	-0.0580836986	-0.1975884794	-0.0127454553	0.0074446298	-0.1170416817	-0.0167713172	0.186268486	-0.1414018785	0.1634458077	-0.0239261576	-0.0407223341	0.0927713087	0.0479230266	-0.0920576364	0.0199845142	0.0536077192	0.1049605919	0.1282450492	-0.091570784	0.1027951066	-0.0394810264	-0.0294126385	0.1243680734	-0.0340557717	0.0475516764	0.0686792135	-0.0695829945	0.1190799197	-0.0941035158	-0.0709060278	0.0330147009	0.0556884649	0.0196386598	-0.0346364392	0.0841815355	-0.0194641997	-0.066133134	0.0956125467	-0.0042875617	0.089423265	-0.1659603533	0.0151461281	0.106523705	-0.1314254041	0.1110949443	0.1671516465	0.1735410244	0.0811325643	0.1273501074	0.0596913929	-0.1001707154	-0.0020426414	0.0322272686	-0.079107058	0.0039359038	0.0214592123	0.0411674417	-0.1533434435	0.0281509974	0.0563642992	0.0455959269	-0.0243835775	0.0437636467	0.1189266613	-0.0340890664	0.007695491	0.075290311	0.0038287764	-0.0839402934	-0.0335306456	-0.0061679808	-0.0540487397	-0.0838433825	0.1242524367	-0.0201956026	-0.0186100358349818	0.0040621995995594	1.6501465586660558e-05	0.0003463334337793	0.1162388225767614	0.0015409778704053	2.37461279707916e-06	0.0135114638740318	-0.318046448229893	-0.0171602416761516	0.1011535432316499	0.0002944738943839	0.0088553304121356	-0.0001967830366911	3.872356352937102e-08	7.841687670809366e-05	0.0014719284261126	-0.0001468023308406	2.1550924340232996e-08	2.166573291598316e-06	0.0031380525910483	1.306767197800044e-06	9.847374064184949e-06	1.7076405092461797e-12	0.0	0.0
