global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
868.5029742228561	-4.222396781739008	17.82863458243993	754297.416233947	1046.0339132291135	-7.333770680650559	53.78419239636977	1094186.9476254126	824.4723282148253	-1.0135545838553526	1.027292894454197	679754.6199919747	847.1209291642328	652.2871138000488	1.392295	33.035297	0.0916943153141943	0.0401436911761711	-0.0769909461	-0.0882719263	0.0360501565	0.0544921605	0.0231804609	-0.1248917101	0.0288990035	0.0893236131	0.0172524085	-0.0038669371	0.1012228051	0.03830955	-0.0608144926	-0.0453181295	0.0268232601	-0.0569837949	0.081229738	0.0528130934	0.0993621183	0.0835015459	-0.0914210009	0.0593780034	0.1022823686	0.0232415814	-0.0101701451	-0.0530666524	-0.035351437	-0.0452615887	-0.0367872561	0.0557952002	-0.102590848	0.0594630203	0.1393568492	0.0151535674	-0.0431603088	0.0426825166	0.0070338595	-0.0602207901	0.1156939015	-0.0542345801	-0.0408773784	-0.0608520172	0.0169846341	-0.0911554748	0.0886150347	-0.0360435665	-0.0167877396	-0.1638554242	0.0039582218	-0.0758534716	-0.0677429174	-0.0504549827	-0.0526968232	-0.081937289	0.0174707409	0.1297802202	0.0733700096	0.0491789803	0.1506217911	0.0822393725	0.0533738856	0.1095867315	-0.0778394183	0.0209264543	0.0979745616	0.0256685987	0.1057562193	0.0733760135	0.0297969107	-0.0654166169	0.0344053451	-0.0222596877	0.0693965788	0.1474756603	-0.1389483417	-0.0591034116	-0.1806136932	-0.0136646012	-0.1267601484	0.0403865531	0.1182463722	0.0	0.0151574562467828	0.0147767460587857	0.0002297484798731	0.0002183522240858	-0.2766133856610935	0.0204517706094974	0.0765149651268928	0.0004182749210635	-0.7223197307530924	0.0034519632759852	1.1916050458751112e-05	0.5217457934352199	0.0079721065609276	0.0002600290406348	6.355448301878488e-05	6.761510197350609e-08	6.974107691259945e-05	0.0003717981766485	4.863817808929112e-09	1.3823388415922318e-07	-0.0004417842865184	-0.000428449490115	1.9517335581457175e-07	1.835689655798194e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7575144049534	3.254540182097344	10.592031796886213	759961.1639215027	1051.3745285461996	5.340615317086076	28.52217196509441	1105388.3992757434	825.9546823177698	1.4823541029444414	2.19737368651622	682201.1372426479	848.9673846568645	651.8808739624023	1.128277	26.770889	0.1164230727978558	0.0616640910596173	-0.0788734515	-0.0637327167	0.0962252724	0.0684129738	-0.0964234726	-0.0201633777	0.0952323516	0.0531678696	0.0363507018	0.0340486941	-0.1151959094	0.0951588916	-0.0450650089	-0.0568465328	0.0207140526	0.0045016971	0.0570175835	0.1263066883	0.0191330126	0.1466245041	-0.0014119138	-0.0462772691	-0.1138571146	0.0416950063	-0.001962457	-0.0469951167	0.0138398468	0.0951079168	-0.0332908146	0.1013328306	-0.0340843511	-0.1514587701	0.0943303186	0.1355435178	-0.0936548961	0.0046344858	-0.020188958	-0.1193284084	0.0177610966	-0.0551604148	-0.0691704513	0.103317811	-0.0854306628	-0.081570765	0.1002055863	0.0360969643	0.0368657469	0.0804004182	0.0085856866	-0.0968730966	0.0166676897	-0.0228894837	-0.1039600694	-0.0767233728	0.0328564498	0.1547368578	0.1033727359	-0.1040426335	0.065727864	-0.0680205678	0.0286030822	0.1065002386	-0.0459809928	0.0124994298	-0.075052135	0.1093445597	0.1187272422	-0.0301057519	-0.046499199	0.0828557866	0.124558556	0.0806256454	-0.0221521664	-0.0649738608	-0.1990614451	0.1666092996	0.0414284312	-0.017062887	-0.125149223	0.0500063424	0.1119858834	0.0	0.0164006476470603	0.0012431914002774	0.000268981243243	1.5455248577239264e-06	-0.3135023362103482	-0.0368889505492546	0.0982837148093461	0.0013607946726253	-0.738191982128221	-0.0158722513751286	0.0002519283637152	0.5449274024783918	0.0088991632243037	0.0009270566633761	7.919510609279944e-05	8.594340571100301e-07	0.0002810303559419	0.0002112892790293	7.897806096083103e-08	4.4643159432721636e-08	-0.0003317566394599	0.0001100276470585	1.100624678257261e-07	1.2106083117229842e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.4021544443233	-2.355359960630153	5.547720544139676	755860.106152431	1054.7405989459742	3.366070399774572	11.330429936238543	1112477.7310649124	824.9641480643794	-0.9905342533903648	0.9811581071396076	680565.8455915872	849.4576757508275	659.7860527089437	1.077846	25.574289	0.1163616900131087	0.0531774091139626	-0.090863782	-0.0603803007	0.1006709542	0.0843967221	0.0493186634	0.0363652761	0.1029588501	-0.0650678114	-0.0513797631	-0.0107163436	0.0141757056	0.0678182407	-0.0660698842	-0.0010647956	0.0550820679	0.0286945374	0.0608322599	0.0481385012	0.061091566	0.0710111302	-0.051928884	-0.0731949137	0.0003639698	0.0738182261	0.0389523955	0.0085650834	-0.0198266077	0.1425938518	0.0764616632	0.0241890977	0.0325450331	0.1369136797	-0.0043956596	0.1462917725	-0.0938448829	0.0285664719	0.0267807526	0.008612585	-0.0623553883	0.0922287258	-0.0636125832	-0.0018539347	0.1054967276	-0.046574321	0.0627059595	0.0472192034	-0.0496588957	0.1012097861	-0.1213346007	-0.04064493	-0.0063650185	-0.0596689435	-0.0728376829	-0.085471822	0.0149529544	0.1058920163	0.0826918235	-0.0442607113	0.085089024	0.0318159791	-0.0184813152	0.1399445296	-0.0621853763	0.0878204592	-0.0132811257	0.0194973472	0.0750632318	0.1541214884	0.0791479964	0.0382212617	-0.0349198957	0.0042681581	-0.0587817584	0.0278592425	-0.2373593576	-0.0870597285	-0.1224778046	-0.0204492814	-0.1231894842	0.0593126253	0.1044777656	0.0	0.0104784127701691	-0.0059222348768911	0.000109797134182	3.507286593706651e-05	-0.311610226739532	0.0018921094708161	0.0971009334086625	3.58007824955234e-06	-0.7705255667882724	-0.0323335846600514	0.0010454606969687	0.5937096490743885	0.0083691095943762	-0.0005300536299274	7.004199540267977e-05	2.8095685059931896e-07	-0.0003016723275237	-0.0005827026834656	9.100619319356655e-08	3.395424173180113e-07	7.976226725399903e-05	0.0004115189067138	6.362019277498366e-09	1.6934781058300273e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.025221069323	-0.3769333750002488	0.1420787691890782	755204.8348545858	1045.837909662835	-8.902689283139125	79.25787647212023	1093776.9332879283	824.8676001782687	-0.0965478861106703	0.0093214943124389	680406.5578238562	847.9712015977901	645.6542266998291	1.357721	32.214958	0.0328284752354912	0.0184974761896048	-0.0933734856	-0.0470843245	0.1581316553	-0.0202195544	-0.0020723654	-0.051643581	0.0938338984	0.0598540698	-0.0204045892	0.0458093253	-0.1653942532	0.088829092	-0.0709704781	-0.1124480549	-0.004215677	0.0533830531	0.0570073853	0.2393343632	-0.1029096996	0.0587945496	0.1092731294	-0.058900776	-0.0604626338	0.0142445021	-0.088705768	-0.0830482515	-0.0410056667	0.1674007072	0.045870996	-0.0546773697	-0.0590466643	-0.0801697974	0.2969248429	-0.039228399	-0.1139312802	0.0489194318	0.0622170885	-0.0979764045	-0.0300771549	-0.0594515407	-0.1535178687	0.2237745353	-0.0389692961	-0.0491203937	0.0753641812	-0.0301257946	0.0988159676	0.1460897808	-0.0425800636	-0.0429272645	0.103538164	-0.1426183649	-0.1463682578	-0.0949308967	0.0327609575	0.1357014583	0.1563968415	-0.1006972941	0.0844654902	-0.1047163141	0.1090499747	0.0159139231	-0.1110621049	-0.1634137323	0.0287092247	0.0369997175	0.0982686504	-0.0983700388	-0.225426347	0.2021859125	-0.0122362444	0.1949599967	0.1473412485	-0.0094790738	-0.065729964	0.1853996962	-0.0683783716	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	0.0047353876788491	-0.00574302509132	2.2423896468995868e-05	3.298233719953109e-05	-0.3033810603795075	0.0082291663600244	0.0920400677969943	6.77191789809583e-05	-0.7556033781098606	0.0149221886784118	0.0002226717149541	0.5709364650110329	0.0083321050736778	-3.700452069840127e-05	6.942397495880732e-05	1.3693345521184078e-09	-0.0003018451900462	-1.7286252249998056e-07	9.111051875402661e-08	2.9881451685056275e-14	3.8257748360202674e-05	-4.1504518893796354e-05	1.4636553095925903e-09	1.7226250886054983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3087655277059	-2.716455541617165	7.379130709582606	750490.8772301377	1037.1489689194154	-8.688940743419607	75.49769124265728	1075677.9837306065	824.5913127395341	-0.2762874387345846	0.0763347488025168	679950.8330455082	846.4317729438948	624.3751840960185	2.291847	54.37915	0.7273634979783686	0.3638925221950835	-0.0485860283	0.1434793689	0.0842903416	-0.2738717196	0.1869811132	0.1084870855	0.0195472353	-0.288408244	0.0983843061	-0.0361018153	0.0439799594	-0.0117470468	-0.0262407573	0.1582350245	-0.0832050624	0.3026309257	0.0945237774	-0.2669894961	-0.1084007253	0.171433599	-0.2259789447	0.0181865559	0.0967375159	-0.3298378317	-0.0609279774	0.2931872871	0.2258327039	-0.1374035222	0.0319068397	-0.1192053204	-0.0215556399	-0.0190630021	0.2193529859	0.0144424768	0.0142442359	0.0231564533	-0.2079530373	0.0293652466	-0.231658449	0.0151050764	0.1652550384	-0.0069615112	0.356181075	-0.0021085484	0.1487977639	0.2225976735	-0.0225374462	-0.0268616749	0.4248176096	0.13291403	-0.1106706676	0.1480306517	0.1015435233	-0.0538340237	-0.0702325248	-0.3119454948	0.0762094843	0.259391148	0.0388682866	-0.3757886899	-0.3587950305	0.0715937927	0.3458308641	0.1798559684	0.3176905141	-0.08255639	0.0558652117	0.0786704382	-0.2498719709	0.2517569691	0.0466340068	0.0064784715	-0.0042360434	0.0498314186	-0.0868642515	0.0190639384	-0.0272750758	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	-0.0881009719129934	-0.0928363595918425	0.007761781252014	0.0086185896622658	-0.1392064900277603	0.1641745703517472	0.0193784468658489	0.0269532895501807	-0.7045740851015267	0.0510292930083338	0.0026039887449303	0.4964246413966534	0.0066640169648937	-0.001668088108784	4.440912210839104e-05	2.7825179386669145e-06	-0.0014878336706598	-0.0011859884806136	2.2136490315490145e-06	1.406568676148156e-06	-0.005494131162771	-0.0055323889111312	3.018547723373142e-05	3.0607327064007496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.5222622740071	2.213496746301189	4.89956784588595	754330.9200655591	1039.9555423772224	2.8065734578069623	7.876854574066529	1081507.530121103	824.9806537556199	0.3893410160857229	0.1515864268066631	680593.0790710499	846.357293453989	640.9886213277181	1.963958	46.599258	0.6974381809315097	0.4246200268290581	-0.0482261746	0.2328524935	-0.1668490296	-0.1024528679	-0.1374420519	0.1897466871	-0.0075580182	-0.2633625379	0.017841524	-0.1465074452	0.0501703503	-0.0500544185	0.0215020722	0.2714064638	-0.0176772281	-0.0279328586	0.1040553466	-0.3462074032	0.2119712913	0.0126100361	-0.0764643064	-0.265758769	-0.1414150336	-0.0548327806	0.1701977796	-0.075730428	-0.0011360802	0.0882567399	-0.1600461313	-0.2544176932	0.2108037554	0.0452089835	-0.0786350202	0.0189327984	0.0590716636	-0.0212046944	-0.2034912161	0.1675101643	-0.078300003	0.0660460796	0.1546741031	-0.2504245857	0.064701555	-0.1790286093	-0.2123528326	0.2587969218	-0.0732930923	0.2243560203	-0.0252539897	-0.088668517	-0.2574790009	-0.1322896416	-0.0053445421	-0.0061876463	-0.2113489286	-0.1760866931	-0.1019586165	0.0727141162	-0.0963582415	0.0650712291	-0.0713437762	0.255478572	0.2171969979	0.1420751098	-0.0194944127	0.1065400301	0.1753911968	-0.009749833	0.2208995842	-0.1462067283	-0.2779101493	-0.0341826811	0.0893132217	0.1248384883	0.0768565034	0.0160686763	0.0073238413	-0.0305135671	-0.1152767764	0.0847790013	0.0753678766	0.0	-0.0800025602489	0.0080984116640934	0.0064004096463788	6.558427148112411e-05	-0.2334524835052178	-0.0942459934774574	0.0545000620547539	0.0088823072865529	-0.516197227574203	0.1883768575273237	0.0354858404518696	0.2664595777552935	0.0006028761041065	-0.0060611408607872	3.6345959690263147e-07	3.67374285343042e-05	0.0004903171338201	0.0019781508044799	2.404108917175578e-07	3.913080605264476e-06	-0.0055891778627566	-9.50466999856004e-05	3.123890918152844e-05	9.033875178152732e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.8090112052437	5.286748931236616	27.9497142619315	763542.1880634857	1046.8313157981802	6.875773420957785	47.27626013634952	1095855.803735749	827.4758907102189	2.4952369545990223	6.226207459596603	684716.3497066702	848.3666971081885	653.4765374704997	1.84357	43.742798	0.4593242851420024	0.2652095266575198	-0.0056819784	0.0328297184	0.013680961	0.0716559636	0.1583315123	-0.0366662293	-0.0301074303	0.0433616564	0.1003213467	0.0153909109	-0.121193037	0.0396062716	0.0943529556	0.0309862357	-0.0650847526	0.0062029066	-0.038604999	0.0331588678	-0.090738292	0.0326179432	-0.008537457	-0.0422854355	0.0517528252	-0.0080814158	0.1845279804	-0.1357927343	0.0378268709	-0.0164463981	-0.0804549292	0.0762395969	-0.0632067639	0.012879856	-0.1202651848	0.0703314161	0.0042753047	-0.0811533989	-0.0297096248	0.0152635084	-0.0550868407	-0.0311242972	0.0806590988	0.1496115342	-0.1038983499	-0.0242966291	0.0049771484	0.0141057801	-0.0230408514	-0.0573298243	-0.1017233725	0.0342994911	-0.0146735811	-0.0492670702	0.089144577	-0.0013701011	-0.0958946059	0.0387500717	0.1228488009	0.0443601891	-0.0080969655	0.0579567633	0.0068701887	0.1071227974	-0.0468503856	-0.0696822729	-0.0586129993	0.051850593	-0.0526936768	-0.1239955472	0.0655888883	0.072058333	0.1032329175	-0.147452205	-0.198919501	0.0991134967	0.0626173286	-0.1216132446	0.0411753942	-0.033828903	-0.1119858834	0.0922728684	0.0638298824	0.0	-0.0325817724195047	0.0474207878293953	0.0010615718939963	0.0022487311183605	-0.2010065184143172	0.0324459650909006	0.0404036204450452	0.0010527406506799	-0.5252380374506345	-0.0090408098764314	8.173624322177973e-05	0.2758749959849941	0.0046879573294053	0.0040850812252988	2.197694392232488e-05	1.668788861728875e-05	0.0012653844730712	0.0007750673392511	1.6011978646896789e-06	6.0072938037378e-07	-0.003040991980401	0.0025481858823556	9.247632224863195e-06	6.493251291036391e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.2459164817093	-1.563094723534391	2.4432651147410542	760812.938819017	1048.9680672761435	2.136751477963344	4.565706878578534	1100334.006165048	826.1070411538178	-1.3688495564010736	1.873749108059416	682452.8434439156	849.091193444558	651.8855651346843	1.257291	29.832016	0.2733744273615664	0.1455180871926137	-0.0965703478	0.0838058189	-0.1016624622	0.0593380708	-0.0616008627	-0.0537496268	0.0846464633	-0.0091593499	0.0299902247	-0.0324818285	0.0601819933	0.0594386159	0.0109679482	0.0399812539	-0.0942997613	-0.0386041838	0.0537553361	-0.0037119276	0.0502038694	0.0697415741	-0.0126881931	-0.1131473347	-0.1881106535	-0.0527241604	-0.0805509914	-0.0279186189	0.0879680299	-0.014065908	0.0451770762	0.045112147	-0.0097412726	0.0288814878	-0.0644178027	0.0967052607	-0.060063884	-0.0041153164	-0.0434937517	0.0635177259	-0.0165633	-0.0731925894	0.0490315129	-0.0466174724	-0.0332309841	-0.0683081064	-0.0052048497	0.0149324074	0.0651552878	0.0661356739	-0.0343296383	-0.1720113879	-0.0668051162	0.1999946226	0.0324544383	-0.0596920392	-0.1213652409	0.0132126856	-0.002016955	-0.0317227757	-0.0480693023	0.0332410943	-0.0756685208	0.1558820131	0.0530792662	0.0477490053	-0.0951048848	0.1376433976	0.0498176382	-0.0102396066	0.0785551394	0.0423161497	-0.0009526151	0.0676151022	0.0511861463	-0.0310926925	0.120334507	-0.039817971	0.0454463811	-0.0371206631	-0.1083828658	0.0991882461	0.0515807628	0.0	-0.0331650404974794	-0.0005832680779747	0.0010999199111994	3.402016507843019e-07	-0.2651199163698834	-0.0641133979555662	0.0702885700559739	0.0041105277974088	-0.6380339094123499	-0.1127958719617154	0.0127229087316037	0.4070872695600068	0.0056059620844078	0.0009180047550024	3.1426810891817845e-05	8.427327302071996e-07	0.0007107296305584	-0.0005546548425128	5.051366077536797e-07	3.076419943228991e-07	-0.0025960137905901	0.0004449781898108	6.739287600933981e-06	1.98005589407385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.5000796081741	-0.7458368735351542	0.5562726419246935	759512.3887570539	1046.7191253376898	-2.248941938453754	5.0577398425361295	1095620.9273476982	826.01347828991	-0.0935628639077776	0.0087540095026253	682298.2663165957	849.7957878516842	652.6503975016276	1.034654	24.549454	0.1344747099036899	0.0725438345916223	-0.1359859127	0.0735242203	0.027204608	0.1085120114	0.0840503254	0.003659136	0.1280807129	-0.0699573434	-0.0386335399	-0.0400199496	-0.1096766656	0.0824750547	0.0098435349	0.0457483699	-0.0887644503	0.0318212921	0.0184343604	0.0853611362	0.031109763	0.041137933	0.0073421847	-0.0907449982	0.0062352288	-0.0113406026	0.0063011222	0.0185799264	-0.0038097469	0.1551934277	0.0542291341	0.1137876934	0.0185248762	0.0554202403	-0.0675842116	-0.1549166007	-0.1074360751	-0.0170517611	0.0076522535	0.0861695091	-0.1223768672	-0.0264919876	-0.0464177725	0.0500103463	0.0170829115	0.0045901184	0.0432488964	-0.0161154665	0.0241560919	0.057397009	-0.0544656546	-0.0540223867	-0.0356829045	0.0294100016	-0.2144191469	-0.1061549319	-0.1237647333	0.0459912974	0.1275816318	-0.0247879192	-0.0412575527	0.0580330139	0.0334577339	0.1117497748	-0.0083839067	-0.0177389705	-0.0823082707	0.0347043901	0.0302693263	-0.0120929287	0.1350137228	0.0656179103	-0.0504689706	-0.1131139286	-0.1297989686	-0.0172904595	0.0302763719	-0.225369062	0.0583911311	-0.0403865531	-0.1044777656	0.1054817798	0.0387569845	0.0	-0.0163247666723549	0.0168402738251245	0.0002664980069068	0.0002835948225051	-0.3194542188215479	-0.0543343024516644	0.1020509979228854	0.0029522164229089	-0.674998131700896	-0.036964222288546	0.001366353729397	0.4556224777997	0.0051529844292049	-0.0004529776552029	2.655324852762815e-05	2.0518875611311735e-07	0.0007116312579682	9.016274097999868e-07	5.064190473174028e-07	8.129319861026333e-13	-0.0026688527347445	-7.283894415439961e-05	7.122774919753195e-06	5.305511785527745e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.9954601854535	-1.5046194227206795	2.2638796072283114	756892.1007432989	1053.7053489328546	6.986223595164802	48.80732012163741	1110294.9623697088	825.4963696749705	-0.5171086149395023	0.2674013196446504	681444.2563465557	848.8636141863196	648.7289273935954	1.112726	26.401897	0.0884651011909962	0.0505738205420828	-0.1024824846	0.0872120414	-0.0260874935	-0.0217180083	-0.0032287847	-0.0069309291	0.0881441886	-0.0529014345	-0.0095964428	0.0327929903	0.0614395102	0.0642787216	-0.0554919231	0.0631882919	-0.04571444	0.0422372221	0.057180487	0.0399506115	0.0455597882	0.0066126385	-0.045350011	-0.1033756906	-0.0825383209	-0.0397536851	-0.0138194818	-0.153576742	0.1549833976	-0.077220756	0.2292750905	-0.1170416658	-0.082622334	-0.050159858	-0.0153221709	-0.0738204828	-0.0742260919	0.026063193	-0.0339260424	0.0529688516	-0.0440852977	-0.0010446631	-0.0262282653	-0.0371708726	0.0512008268	-0.0594535076	0.0467241533	0.0236238171	0.0390909343	0.0296618186	-0.0650719997	-0.0485928709	-0.0191030346	-0.0303952055	0.0052522093	-0.0793921941	-0.1178489211	-0.0157016446	0.0249534319	-0.0290200441	0.0031183293	0.0382291904	-0.0213529606	0.1198130692	0.0577550746	-0.022971091	0.0105631586	0.1467390642	0.0809292806	-0.0394883585	-0.0945475163	0.0909316543	0.1439882389	0.147101535	0.1975287327	-0.0738189361	0.1938160059	-0.0253178231	0.1050563873	-0.0436242971	-0.1002814672	0.1111140131	0.0255014167	0.0	-0.033228225212909	-0.0169034585405541	0.0011041149507998	0.0002857269106322	-0.2971546359766819	0.0222995828448659	0.0883008776824343	0.000497271395055	-0.6332506750123699	0.041747456688526	0.0017428501399603	0.4010064174036221	0.0052090264487564	5.604201955150025e-05	2.7133956543843715e-05	3.1407079554107362e-09	0.0007208352330574	9.203975089199976e-06	5.196034332169161e-07	8.47131574426137e-11	-0.0027538988024448	-8.504606770030031e-05	7.583958614106905e-06	7.232833631284062e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0468185269158	1.0513583414623326	1.1053543621624269	758722.5600658618	1050.5412997664691	-3.164049166385439	10.011207127304392	1103637.0225150224	828.9449116257002	3.448541950729691	11.892441585942542	687149.6665101399	851.9231154397269	615.385712381363	1.973593	46.827888	0.510188282207811	0.288960012853468	-0.138194731	0.2618215766	0.1996481535	-0.2860619796	0.368249478	0.0146488089	0.1326842657	-0.0838682997	-0.0795272465	0.0070775487	0.0018257497	0.156999202	0.0899036548	0.1111442065	-0.3130371217	0.3726987757	-0.0816272105	-0.0081044161	-0.4041684335	0.0285517886	-0.038988794	0.1985218806	-0.0221021039	-0.0024661969	-0.2137761969	-0.05568628	-0.3369419453	0.0318766853	0.0706849976	-0.0761964681	0.1490287985	-0.0462788321	-0.1134351501	0.0623568122	-0.1495602675	-0.0772589745	-0.0638217921	0.1310931602	-0.3509835798	-0.1091882121	0.1944486522	0.2081871687	0.2065172692	0.0409444125	-0.0605252344	-0.1903665815	0.2089289294	-0.1382616612	0.1164254824	-0.0322366379	0.2947276773	-0.032184622	0.1754254851	-0.1234614632	-0.1518492705	-0.3302244041	0.4195597396	0.2507967784	0.0087108949	-0.38492404	0.0962777166	-0.2827625648	-0.3200612783	-0.2458953406	-0.150451091	0.0146806519	-0.1055122213	-0.0691990866	0.1216949855	-0.1942421253	-0.0018648582	0.007032139	0.0879039154	-0.0783992954	0.1068856746	-0.0167765836	-0.0077177386	-0.0468316386	-0.0958056664	0.1160496357	0.0119617388	0.0	-0.0893238174114117	-0.0560955921985026	0.0079787443569472	0.0031467154641007	-0.0541641519490099	0.242990484027672	0.0029337553563554	0.0590443753280023	-0.7520765113176111	-0.1188258363052412	0.0141195793736399	0.5656190788756689	0.0053001694919411	9.114304318469988e-05	2.809179664330318e-05	8.307054320968064e-09	0.0021580626611745	0.001437227428117	4.657234449555564e-06	2.0656226801320934e-06	-0.0024367418802187	0.0003171569222261	5.937710990811766e-06	1.0058851331593248e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
