global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
908.4007285049928	-0.8444283667288346	0.7130592665363271	825191.8835484016	1016.452340069939	-3.688992836896091	1033175.359633655	13.608668150670669	859.4053351785789	-0.3669378748992358	738577.5301334055	0.1346434040355672	876.8703119491267	770.3500310711477	1.120906	23.488308	0.0407129652041178	0.0223665618774524	0.0054438214	0.0278779158	0.1401685381	0.003429338	-0.0413113644	-0.0927253624	-0.0779012609	-0.0393619249	0.0774622314	0.0909115006	0.0727346421	-0.0170789925	-0.0213815436	-0.0754325078	-0.0486264964	0.1098408079	-0.1224269627	-0.1034634693	-0.0574461949	-0.0487720274	-0.0638161185	0.0595842531	0.1284540979	0.0004055098	0.0217422223	-0.05352498	0.1263691934	-0.1155326374	-0.0598819107	-0.0582532348	0.0898646789	-0.0146172036	0.0809296593	0.091527459	-0.022515251	0.1373305203	0.0016296465	-0.0276478393	-0.0364610596	0.0676625622	-0.0171069649	-0.0066428217	-0.082852319	-0.0614523846	-0.1337188558	-0.0495783295	-0.0788006714	0.1057426458	0.0093021744	-0.0835633665	-0.057303013	-0.0668640032	-0.0347479913	-0.0647599219	0.0757194674	0.0165742225	0.0008805979	0.085121566	0.0413185375	-0.0445129055	0.0181266236	-0.0965056182	-0.0623665181	0.1458211013	-0.009200359	-0.0095014039	-0.0649943487	0.0210230653	-0.102763208	-0.1035914341	0.0764259022	0.0543384203	0.0737849062	0.0092148272	-0.0131174303	0.0389091813	0.0186634205	0.0719374983	0.1046832236	-0.0200642894	-0.0043490829	0.1430532191	0.0065946674	-0.0233667417	-0.0365302679	-0.1308121776	-0.0995797312	-0.0035281828	0.0621962038	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0784137548643997	-0.0097442319872272	9.495005702090192e-05	0.0061487169519341	0.433814880590873	0.0004071105243922	1.6573897907096998e-07	0.1881953506220733	0.715659013397854	-0.0170786308363233	0.5121678234575897	0.0002916796312434	0.0072861329499368	0.0001669112483495	2.7859364825588573e-08	5.308773336415474e-05	-0.001919983758345	2.481905656790003e-05	3.686337632308592e-06	6.159855689206215e-10	0.0011090094724252	-7.792953220609996e-05	1.2299020099288206e-06	6.07301198986157e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.5181950232233	0.1174665182304579	0.0137983829051865	825405.3106882555	1015.213661025552	-1.2386790443870268	1030658.7775329044	1.534325775003558	858.9659904941545	-0.4393446844243271	737822.572825604	0.1930237517319116	875.891155943986	772.5696446868195	1.140414	23.8971	0.1047002681078385	0.0575847343829442	0.0012125234	-0.010469603	-0.1115883857	-0.0741327302	-0.0167620947	0.1010303717	0.0531087036	0.0517301763	0.0938455864	0.0141208543	0.0117222469	-0.0334114157	-0.0235285909	-0.0431669776	0.050858126	-0.0896030984	0.1043040853	0.0174503687	-0.0896720078	-0.0247882773	-0.0202788521	0.0360456708	-0.015268994	0.0262589425	-0.0676243289	-0.1568530898	0.024694186	-0.0497707246	0.0225397918	-0.0806249199	0.0575069328	0.1029874419	0.0093783364	0.0172531366	0.0870356903	-0.0704514067	0.0274858931	0.1341404393	-0.003466916	0.0014285749	-0.0380463106	-0.0269234524	0.0620079174	-0.0226843347	0.0111463028	0.1550343857	0.0393023407	0.1030097244	-0.0602495154	0.0136634535	0.0275218084	-0.021795128	-0.0052084254	-0.006029493	-0.0156751771	0.0024037761	0.0849605333	0.0135890347	-0.047424654	-0.0025326897	0.1143871245	0.017680472	0.0484143491	0.0109137868	0.1179750744	-0.0102591259	-0.0437009092	-0.0359100169	0.1001883614	0.0537597365	-0.0386886626	-0.0018645188	-0.0548732149	0.0242934829	-0.1227369271	0.0718541381	0.0038446621	-0.0954013636	0.1311989942	0.1009658541	0.0046683562	0.0122363721	-0.1294238797	0.0680407615	0.0383846809	0.0727209867	-0.0056133784	0.1536561449	0.0820388293	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0738750860975159	0.0045386687668838	2.059951417548653e-05	0.0054575283459153	0.4510325029448268	0.0172176223539538	0.0002964465195233	0.2034303187126751	0.7681319284464649	0.0524729150486109	0.5900266594988851	0.0027534068136987	0.0074590951935414	0.0001729622436045	2.9915937712736864e-08	5.5638101106312414e-05	-0.0021770666676363	-0.0002570829092913	4.739619275333024e-06	6.609162224967883e-08	0.0009296333865533	-0.0001793760858719	8.642182333945574e-07	3.2175780182723263e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7792612172258	1.2610661940025238	1.590287945656011	827698.3041409611	1023.4062350217034	8.192573996151395	1047360.321881298	67.11826868241604	860.7675112252558	1.8015207311012773	740920.7083809209	3.2454769445876805	878.5401894748405	768.2503909670073	1.147	24.035101	0.0315709462457457	0.0185961309760325	-0.0071009528	-0.009218609	0.0770431255	0.1348080976	-0.0690963083	-0.045450057	-0.0872092384	-0.1123752964	0.0414567779	-0.0444409666	0.1316685891	0.014754235	-0.0072322768	-0.0852408808	0.0819164333	-0.0274691714	-0.0375403048	-0.0752260627	-0.0072310052	-0.0358161954	0.1578557924	-0.0162400976	-0.0479023022	0.0165240576	-0.0064348702	0.031379981	-0.1049991511	0.0832240603	-0.0614401795	-0.1226771711	0.0739198463	0.0693019975	0.0066981367	0.1466111758	0.0808219128	-0.1207451544	-0.0206663361	0.068210514	0.0030359859	-0.0437297436	0.0174534037	-0.0257083287	0.0407124309	-0.0667373402	-0.1024675073	-0.1277570468	0.0740552022	-0.0246945172	0.0254637191	-0.0027127281	0.0965766551	0.0466305192	0.1308124502	0.0176027249	0.0168212948	-0.0060933852	-0.029845857	-0.0760104575	-0.0984403524	-0.0008210863	0.0204992748	0.1241346706	-0.0029847683	0.042488248	0.1775974638	-0.0099191778	-0.0451768479	0.0207518079	-0.1354995309	0.0032131044	-0.103600879	0.0138394208	-0.0571888419	0.0642916367	-0.0899949716	0.0772157728	-0.0824096081	-0.0697112095	-0.0278924859	0.1090192088	-0.0416996849	-0.0357179848	-0.1642843863	0.0341663921	0.1250833402	0.0120792152	0.1937140556	0.0691595897	0.0431016123	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0892172840288623	-0.0153421979313463	0.0002353830373646	0.0079597237694866	0.4511282067274322	9.570378260542745e-05	9.159214004986916e-09	0.2035166589051088	0.768120755906196	-1.1172540268944433e-05	0.5900094956539059	1.248256560611849e-10	0.007440860817792	-1.823437574940013e-05	3.3249245897031146e-10	5.536640970975223e-05	-0.0022898658187111	-0.0001127991510748	5.2434854677014565e-06	1.2723648483195562e-08	0.0011210372995596	0.0001914039130063	1.2567246270038803e-06	3.6635457914123284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.0252985905934	1.2460373733675851	1.5526091358287908	829967.0946720798	1022.4741693945492	-0.932065627154202	1045453.4270790734	0.868746333322356	860.7997395797132	0.032228354457402	740976.1916605021	0.0010386668310319	878.0099557261594	770.5246111343647	1.199006	25.124882	0.1361521599637197	0.0699393672393055	-0.0139247876	0.0427410365	-0.0210659436	-0.183560641	-0.0844696065	-0.0625420945	0.0819832202	0.091428289	0.1314756788	-9.51129e-05	0.0622797369	0.0094730966	-0.0053244464	-0.0556944765	-0.1069250556	0.0576341746	0.0254625602	0.0641764494	-0.0497360386	0.0375659932	-0.0856510401	0.2132922894	0.0354489618	0.069819384	-0.0416342488	0.0192773673	-0.0232613334	0.0276054659	-0.0765187036	0.0318399591	0.0028653301	0.0081969392	0.0951095071	0.1421113419	-0.0813231096	-0.127553743	-0.0221108318	-0.1144822263	0.0021170269	-0.037640226	0.0076840551	0.0173995123	-0.1456593056	-0.0501618652	-0.0397994465	0.095404726	-0.0638723238	-0.0241276097	0.0100816734	0.0546148953	-0.0909068552	0.0470538909	0.0797968851	-0.0314447075	0.0309206541	0.0865492182	0.0515044245	-0.1542410239	-0.0442552536	0.0507656623	-0.0760819544	0.0878861691	-0.1812397738	-0.0325072077	0.0434110721	0.0104835426	-0.0875444027	0.0033826674	0.0697363476	0.108633906	0.1474551975	-0.0059568356	-0.0557013431	0.0574589012	-0.0865206242	0.0441590916	0.0931450057	0.0097030777	-0.141737205	-0.012026884	-0.072812833	0.135680121	-0.0696781124	-0.0425641482	0.0849802342	-0.0702449242	0.0839496533	0.0180968251	-0.0081406528	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0730504839546171	0.0161668000742452	0.0002613654246406	0.0053363732060037	0.4038153394777026	-0.0473128672497296	0.0022385074073905	0.1630668283974922	0.7250605215720611	-0.0430602343341348	0.5257127599423493	0.0018541837809106	0.0077361006236987	0.0002952398059067	8.716654299182638e-08	5.984725285999142e-05	-0.0021839361518007	0.0001059296669104	4.76957711514205e-06	1.1221094331748292e-08	0.0009299616062645	-0.0001910756932951	8.648285891260489e-07	3.6509920568203176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.5364187754652	-0.4888798151281435	0.2390034736397277	829076.5699164494	1019.7780674205106	-2.696101974038584	1039947.3067919116	7.2689658544147475	860.8402101238427	0.0404705441294481	741045.8673660615	0.0016378649421336	878.6372890634581	779.9017608044477	1.160196	24.311613	0.0446728431439566	0.0253751482126143	-0.0128417538	0.0487193972	-0.1350467712	0.1115621458	-0.0105005859	0.0992281468	0.0266754579	-0.1171519509	0.0638680458	0.0377587849	0.0245349339	0.0132942467	-0.0309997515	-0.1259439483	0.0949424813	0.0825803276	-0.0245199363	0.0489353987	-0.1153570167	-0.0005349699	0.0759117981	-0.0536004856	-0.0992316027	-0.0809412094	0.0928174635	0.0609607532	-0.0028049269	-0.0328514826	-0.006542459	-0.0136350416	-0.0137718303	-0.1285343032	0.0022719125	-0.0674857504	-0.1539117485	-0.0967084682	0.0412790107	-0.0402442198	0.0127686716	0.0063697732	0.0114210251	-0.0110782147	0.1043642472	-0.0724245153	-0.1038627616	0.0524316466	-0.0655868718	-0.078854458	0.0737721828	0.129934297	0.0059084889	0.0848040697	-0.0580241369	0.1065883349	0.0076639031	-0.0370411821	-0.1626849496	0.0201688849	-0.0153306007	0.0219243699	-0.1233387103	-0.0504369961	0.0920367124	0.0113951065	-0.0304917473	0.01007523	-0.0913766278	-0.0134430407	0.0004412555	0.0037560094	-0.1357739271	0.0442182896	-0.1077345979	-0.0272794071	-0.0429143156	0.0097751887	0.0609737171	0.03261412	-0.1481794239	0.095567551	-0.0609290268	0.201865695	-0.0408618489	0.0108731331	-0.0659268341	-0.0084468297	0.0231774101	-0.1005393193	0.0311725189	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.073329595469417	-0.0002791115147999	7.790323769390014e-08	0.0053772295717083	0.4248657376296592	0.0210503981519565	0.0004431192623558	0.1805108950115944	0.718478495161591	-0.0065820264104701	0.5162113480096644	4.3323071668126185e-05	0.0075131503626282	-0.0002229502610705	4.9706818911404425e-08	5.644742837146025e-05	-0.0022955384780749	-0.0001116023262742	5.269496904322429e-06	1.2455079229813009e-08	0.0009306351602544	6.735539899000408e-07	8.660818015017328e-07	4.536749773102642e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.8927496543369	-0.6436691211283687	0.4143099374941666	827904.8158735298	1016.5634876139025	-3.214579806608185	1033401.3243497408	10.333523333053115	860.1867618492914	-0.6534482745512378	739921.2652607696	0.4269946475139898	877.330605945375	778.9006696421525	1.161517	24.339306	0.0455956918291492	0.0231567658222129	-0.0228464032	0.06676299	0.1258764741	-0.0422125871	0.0073118347	-0.1357436594	-0.0596407729	0.0159659862	0.0592406178	0.0446415265	0.051320596	-0.006885545	-0.0031817459	-0.1114887239	-0.1554059703	0.1620095429	-0.0974910005	0.0850750778	0.0268546909	0.089461376	0.0086459423	-0.1130810802	-0.0546399439	-0.0358488344	0.0081792789	-0.013762726	0.0168471474	0.0383842707	0.1094647801	-0.0269380143	0.0945371356	-0.1278019029	-0.0544232839	0.0150334378	-0.0391998727	0.0441057832	0.135872542	-0.0562188879	-0.1599668533	0.0602230336	-0.0108921021	0.0214504091	-0.1599143439	-0.0691841881	-0.0744454557	-0.0177589636	-0.0919531891	-0.1031762504	-0.0200242772	0.114323484	-0.0847053991	-0.0140971295	-0.0863506671	0.0427828958	-0.0109171917	-0.0540993649	-0.0404490791	0.1547900054	0.0286130191	-0.0869112215	-0.0393586882	-0.018173381	0.0823437112	0.0354712615	0.0159890469	0.0122058641	-0.0842084396	0.0294198347	-0.0685983397	-0.0813190862	0.1326785131	0.0694860416	0.0024037538	0.0854805161	0.0430466345	0.0489148834	-0.0149719009	0.0735812009	0.0659301409	0.1615829067	-0.0595789561	0.1121012506	-0.0408471431	-0.0436226203	-0.0169394896	0.0411499318	-0.0009943427	-0.0291751509	0.1001746215	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.089228247645309	-0.0158986521758919	0.0002527671410099	0.0079616801778525	0.432775870382116	0.0079101327524568	6.257020016149032e-05	0.187294953984998	0.7231804376204565	0.0047019424588654	0.5229899453569149	2.2108262886481768e-05	0.0074102646245448	-0.0001028857380833	1.0585475100965897e-08	5.491202180578009e-05	-0.0025330867879653	-0.0002375483098903	6.416528675364362e-06	5.642919953178551e-08	0.0009319004011193	1.2652408649000422e-06	8.684383576063124e-07	1.600834446213007e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7360816241348	-0.1566680302020131	0.0245448716873789	827619.7382088345	1015.6768405577716	-0.8866470561308688	1031599.4444454168	0.786143002145536	859.230636325171	-0.9561255241204664	738277.2863997582	0.9141760178746364	876.2128188418282	777.1220864704286	1.07962	22.623161	0.05761830360039	0.0283920203441581	-0.0338398565	0.0316357421	-0.0994955731	0.004867137	0.0326815961	0.0975568487	0.0558268079	0.0017478274	0.1829508897	-0.0260472385	-0.0799281356	-0.0353432655	0.0132546277	-0.0629054399	0.0607697538	-0.1225514297	0.0565226795	0.0461277956	0.0190777581	-0.1613998187	-0.0722163009	-0.0863836235	0.0822317537	0.0189124987	-0.0297801885	-0.0403362344	0.0714207824	-0.0928753346	0.0018372707	0.030572602	-0.0374141273	-0.0148207212	-0.0893981482	0.0635247177	0.0414712856	0.1076223083	0.0956267438	0.0853944582	-0.0376256282	-0.0122241441	-0.0410942514	-0.0074243544	0.0755452458	-0.0699191161	0.0248125631	0.1426823696	0.0231737751	0.0932480502	-0.0581166914	-0.0368105119	0.0937549208	-0.1188344449	0.0021289817	-0.0174691064	-0.1338141224	0.0408468065	0.0417619573	0.0912909995	0.0347676898	-0.0237069255	0.0302731213	-0.0700950791	-0.1133674803	0.0206984555	0.056227148	0.0204399638	-0.0871572929	-0.0423878301	0.0902121834	-0.0574781899	-0.0552236546	0.0629040983	-0.0140885418	-0.0780463635	-0.0314789784	0.0116084119	0.0169531688	0.0252324483	0.0946185354	0.0863894942	-0.0517398115	-0.054611219	-0.0544662411	0.0956969286	-0.0288956765	0.0617649723	0.0415517166	0.096325663	0.0450623457	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0736602709904303	0.0155679766548787	0.0002423618971268	0.0054258355223836	0.4133434276705685	-0.0194324427115475	0.0003776198297375	0.1708527891984544	0.7317937638223952	0.0086133262019387	0.5355221127693476	7.418938826100506e-05	0.0072402053835566	-0.0001700592409882	2.8920145445482705e-08	5.242057399608198e-05	-0.0024241653803986	0.0001089214075667	5.876577791523089e-06	1.1863873026311196e-08	0.0009307898890337	-1.110512085600074e-06	8.663698175273674e-07	1.233237092263826e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.8404240581916	0.1043424340567753	0.0108873435448925	827809.59725039	1016.575854245354	0.8990136875823964	1033426.4674346712	0.8082256104604987	859.414708310599	0.1840719854280905	738593.640860592	0.0338824958194391	877.0420607472652	767.3167751713731	1.031046	21.605314	0.0335605570519743	0.0199797338738798	-0.0244038297	0.0441900081	0.1227451918	0.0455994752	-6.88036e-05	-0.0927128758	-0.0752823026	-0.058291257	0.0592993733	-0.0372955865	0.0388010815	-0.0314819939	0.0685981773	-0.0941525918	-0.0372534796	-0.0489801285	-0.0291160596	-0.107572709	-0.000846607	-0.0852635381	0.0499071317	0.0699057087	-0.0375134025	0.0315656993	0.0479306453	0.0785810775	-0.0371891996	-0.0498770004	0.0111525663	0.0190256484	0.0065388236	0.0181451073	-0.0234568964	-0.0594062946	-0.0256099107	0.0296990808	0.016094489	-0.0875896618	0.1693395945	0.0430463118	-0.0316650186	0.0276546097	-0.0214058064	-0.0994262323	-0.0554747088	-0.0865625247	0.0998834908	0.0766783306	0.0582642415	-0.0380700068	-0.0242736338	-0.0218454576	0.0643143917	0.0269391968	-0.0469252538	-0.0039812138	-0.0244933443	-0.0316416944	-0.1138467316	0.0473047275	-0.0177296878	0.0105036038	-0.1101679563	-0.0527937228	-0.0152161443	0.0255881001	-0.0778246243	0.0120275944	-0.102888058	-0.0682918804	-0.0052861166	0.0349071321	0.0420094779	-0.057451141	-0.062988851	0.0543370921	-0.0367006488	0.0546024872	0.0231215326	-0.1556502951	0.0406874914	0.1030698249	-0.0592617366	0.1058132908	-0.0073962029	-0.0476938171	0.0279579504	0.0212606991	-0.0075661345	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0713749409185453	0.002285330071885	5.2227335374619e-06	0.0050943821911258	0.431022697409503	0.0176792697389345	0.000312556578502	0.1857805656821639	0.7299244738088504	-0.0018692900135448	0.5327897374651271	3.494245154738525e-06	0.0072488666544267	8.661270870099873e-06	7.501761308524059e-11	5.254606777365934e-05	-0.0025869364706003	-0.0001627710902016	6.692240302921936e-06	2.649442780544988e-08	0.0009938908725141	6.310098348039994e-05	9.878190664668388e-07	3.981734116193707e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7115417858728	-0.1288822723188332	0.0166106401180658	827575.0892584297	1016.012908374562	-0.5629458707919639	1032282.2299837362	0.3169080534417225	859.5544920680362	0.1397837574371578	738833.9248343398	0.0195394988432501	876.8835563385229	778.753992788819	1.023894	21.45545	0.0460824772371054	0.0254153842614888	-0.0258983575	0.0230089425	-0.052114449	-0.077365605	0.0123653053	0.0289516034	0.0536902473	0.0904627525	0.0500116438	-0.0299448367	0.0026075841	-0.0264636454	0.0143994784	-0.0257308851	0.0023267156	0.0272004943	0.0706061886	0.0585506526	-0.0745255282	-0.0645511612	-0.0030292859	0.0650550249	0.0657956313	0.0108232341	0.0034040087	0.197610413	-0.0775098745	0.0189400129	0.0091313343	-0.0756578627	0.0261460738	0.078148218	-0.0208111429	-0.1000170605	0.091361221	0.1136345947	0.0434591955	0.0510115709	0.0576518126	0.0171278793	-0.0270641202	0.0049264936	0.0079032847	-0.0185895589	0.0317461075	0.0956303635	0.001122384	0.0005366432	-0.0025229612	0.0352312448	0.0577968989	-0.1126189881	0.1196165176	0.0691758095	0.1006770865	-0.0658026366	-0.0468073955	-0.0013153131	-0.0025189891	0.0600846965	0.0624535996	0.111048657	0.0182314677	0.1082119133	-0.1365025595	0.0292583583	-0.0665388981	-0.0324248452	0.086282318	0.0574490489	0.014774994	-0.0115640791	-0.0366601656	0.0050305564	-0.0698107018	0.0422695684	-0.0202081117	-0.0530128921	0.1497488928	0.0061553891	0.0694429139	0.0324797493	-0.1696707078	0.1242520254	0.0167724703	0.1123708495	0.0182230268	-0.022720427	-0.0225079376	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0720193978947634	-0.0006444569762181	4.1532479419618693e-07	0.0051867936731242	0.4265864979169436	-0.0044361994925594	1.967986593778438e-05	0.1819760402050425	0.7530515048340334	0.0231270310251829	0.5670865689328022	0.0005348595640397	0.0074102216418758	0.000161354987449	2.6035431974699142e-08	5.491138478172447e-05	-0.0024530839776613	0.0001338524929389	6.017621001458585e-06	1.7916489865984992e-08	0.0009316025580393	-6.22883144747999e-05	8.678833261453673e-07	3.879834120111567e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.1569344390545	0.4453926531816705	0.1983746155082078	828385.6453074972	1016.4271848341998	0.4142764596377901	1033124.2220699766	0.1716249850100215	860.024582886611	0.4700908185748176	739642.2831692892	0.2209853777083421	877.0461993819362	768.2235595944284	1.055969	22.127562	0.0354124927269152	0.0235330155213358	-0.0380313087	0.0303475937	0.0532837215	0.1102201614	0.0070216424	0.0022313131	-0.0736731849	-0.07668731	0.0005539886	-0.0928697908	0.0464142169	-0.0124703271	0.0172827273	-0.0793971659	0.0434663934	0.1134018097	0.0652653619	0.0166216294	-0.0106389882	0.107294161	0.1557843899	0.0167892306	-0.1008893477	-0.097353175	-0.0585799868	0.0301219152	0.1139266936	0.0197013791	-0.1439113611	0.0778303551	-0.1483108377	0.2352007271	0.0338996086	0.0650150251	0.0227947191	0.0394244219	-0.0886974948	-0.0826599611	-0.0527749149	-0.1649878064	-0.017656845	-0.0164656655	0.0349396359	-0.0710373451	-0.0396897648	-0.1066250225	0.0564937719	-0.1143718701	0.03822334	0.1983021577	0.0221094265	0.0625610736	0.0056359422	-0.0477000042	0.0667782989	0.0762090366	0.0465719091	-0.216444765	-0.0484321684	0.0545662127	0.0891647094	-0.0514722081	-0.0013385045	-0.0353183699	-0.0036685824	0.0330239883	-0.0767134604	0.0270650795	-0.1309251014	0.0708015092	-0.1028916008	-0.0109543133	-0.0206207287	-0.002808755	-0.0093303986	0.0763604374	-0.0228789135	-0.0303415276	-0.0181854288	-0.0130316558	0.0373032868	-0.0443510532	-0.0973483088	0.1091679613	0.1252100065	0.1005525848	0.1902222587	0.0530039742	0.0773645039	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0714630098346305	0.0005563880601329	3.095676734584555e-07	0.0051069617746244	0.4136401024753979	-0.0129463954415456	0.0001676091549288	0.1710981343758576	0.7335260433909667	-0.0195254614430666	0.5380604563328064	0.0003812436445646	0.0074102035221885	-1.811968730006802e-08	3.2832306785224633e-16	5.4911116240254845e-05	-0.0024060893953443	4.699458231700003e-05	5.789266178388299e-06	2.208490767149292e-09	0.0009309303044002	-6.722536391000214e-07	8.66631231650649e-07	4.519249552832219e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.922262561004	1.7653281219495511	3.116383378145929	831602.2129543808	1013.0639611973482	-3.363223636851558	1026298.5894768625	11.31127323147702	861.6575352950452	1.632952408434221	742453.7081307322	2.6665335682111238	877.9602486290443	779.742230154454	1.163899	24.389212	0.0395754363468342	0.0205607200721642	-0.0325075949	0.0739745697	-0.0267732482	-0.184510387	0.0086187681	-0.0382270164	0.0856992668	0.1615895632	0.095200307	-0.0295740423	-0.0157193789	0.0246742627	0.0375445547	-0.0391213441	-0.1251408359	0.098516751	0.0063401974	0.0799041017	-0.0596579529	0.1149580582	-0.0328140133	0.0242912063	-0.0177560025	0.0497564973	0.0127749069	0.148810882	-0.0490162144	0.1835099299	-0.0292284739	0.1070874464	-0.0736734354	0.050748125	0.0902938183	0.1059179034	-0.1451343954	0.0904688279	-0.0486180697	0.0844145803	-0.0945101045	0.0169222719	0.018340465	0.0249386334	-0.1357264924	-0.0568043773	0.0490622987	0.091895738	-0.0460069141	-0.0923495142	-0.0334925417	0.1348353399	-0.0792148941	0.1180036184	0.059225297	-0.0928276358	-0.0217284646	0.0405305517	-0.1209689383	-0.0806967864	0.057567617	-0.0248743147	-0.0809818788	0.1346108751	-0.0652538542	-0.1348849092	-0.0499522268	0.0393197831	-0.0650138714	0.033575789	0.0800422535	0.1383726995	0.1292987986	-0.0527192643	-0.0599336757	0.0286401981	-0.0610720645	-0.0135411607	0.0226705499	-0.0056696244	-0.125017491	-0.1051641902	0.0421154752	0.0876538082	-0.0870840261	0.0591044697	0.0352376209	0.0833324423	0.0678388816	0.0144684932	-0.0006989339	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0753387162190222	-0.0038757063843917	1.5021099978014627e-05	0.0056759221615303	0.411248413780001	-0.0023916886953969	5.720174815689372e-06	0.1691252578365669	0.7419680285708523	0.0084419851798855	0.5505165554213172	7.126711377740797e-05	0.0077431269600141	0.0003329234378256	1.1083801545361627e-07	5.99560151188972e-05	-0.002241929307776	0.0001641600875682	5.026247021064976e-06	2.6948534350431873e-08	0.0009306927080509	-2.3759634929995666e-07	8.661889168191178e-07	5.645202520066701e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
