global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
877.9953333802355	0.2651492560819406	0.0703041280008065	770875.8054374708	1039.2602675022224	3.149199070074701	1080061.9036087908	9.917454782959362	821.9971376689037	1.0105284942170556	675679.2943358707	1.0211678376245898	850.13544460353	627.8546184814195	1.064038	19.606808	0.0414377649396002	0.0223121149535746	0.0577894222	-0.1145911293	-0.0868667296	-0.0693891807	0.0697066553	-0.0642261085	-0.029173817	0.0585408956	0.0063875871	0.0654776669	0.0070679812	0.0371547413	-0.0781036885	-0.071205884	-0.1751865417	0.0963065779	0.0273755269	0.0261566409	0.2249991699	-0.1368748346	-0.0495228651	-0.0470791429	-0.1123758228	-0.1595596099	-0.0258219014	-0.1337226783	0.124555188	-0.0222635095	0.0340528508	-0.0198529162	0.0503062188	-0.1125388258	0.0582080776	0.0034145568	-0.04967076	-0.0228463972	0.0006487237	0.0210112013	0.063557525	-0.0706304574	0.0368495231	-0.1134441921	-0.0161994481	0.0436454364	-0.0289248633	-0.0344221698	-0.2226440843	-0.0469030699	0.0124754137	0.0954036223	-0.0274664109	0.0794733697	-0.1116317397	-0.1809746623	0.006809717	0.1669738685	0.1846214441	-0.006909414	-0.0009376681	-0.0431329793	0.0179848367	0.0020778338	0.0372579221	-0.1418209536	0.0079061259	-0.0230204971	0.055609664	-0.0860214286	-0.1358809719	-0.0617903432	0.0139783478	-0.058418331	0.1345075405	-0.0235867102	0.035015799	-0.0119573227	0.0005688589	0.1860324907	-0.1277415966	0.0043968327	-0.0621450722	-0.050293265	-0.0344927235	0.041270222	0.0351289589	-0.0707963339	0.0776542047	-0.1286106225	0.1130964639	-0.1885012075	0.0320981548	-0.0125519717	0.0482567537	0.1043314388	-0.0587611246	-0.0523958577	0.1302518756	-0.0294844843	0.0501351864	-0.0602141156	-0.085878338	-0.1027974747	0.0469839774	0.1104350618	0.0898716129	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0461043609612374	-0.0025027844723269	6.263930114920643e-06	0.002125612099644	0.0197627376185351	0.0137405080563297	0.000390565798179	0.000188801561646	-0.1801842774193858	0.0166221156170535	0.0002762947275866	0.0324663738291461	0.0010940930767509	5.200496236390018e-05	2.7045161104706744e-09	1.197039660594251e-06	0.0006328425020223	9.250645556730004e-05	4.004896323658448e-07	8.557444321624857e-09	-0.0002878463515507	2.6935717946600024e-05	8.285552210104916e-08	7.255329012987906e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.6324912261166	-0.36284215411888	0.131654428805629	770238.7896557596	1033.444559733073	-5.815707769149412	1068007.6580418851	33.82245685614483	822.7979390766596	0.8008014077558983	676996.4485487986	0.6412828946638284	851.9232675837375	634.0104048854037	1.107033	20.399061	0.1094164644827235	0.0625820278026375	0.1023786655	0.0522281157	-0.0772729697	0.0334512507	-0.1136947811	-0.01593736	-0.0131304101	0.0221402783	0.0590472139	-0.0965708085	0.1474905543	-0.0619168777	0.129855673	-0.0619831244	-0.0787462874	0.0128964191	0.0158608442	-0.0708462813	-0.0839954026	-0.0493350242	-0.0041715137	-0.0742404847	-0.1539728798	-0.1478204333	-0.0694782931	0.0544035081	-0.027192165	0.2078438237	0.0486935399	-0.0116919623	-0.0958596777	-0.1800788346	-0.0444578318	0.113462687	-0.0293180147	0.0418665263	0.0420505837	-0.0712397801	-0.0581646804	-0.1180058072	0.0169225148	-0.1068586264	0.1683172238	0.068571673	-0.1583762617	-0.050542695	-0.0926116247	0.0591437203	-0.075263506	-0.0035664432	-0.0505789504	-0.0346588936	0.1207675095	-0.0125186374	-0.0003260552	0.0564089504	0.070242563	-0.0918305033	-0.1159027003	-0.0359037769	-0.064233176	0.1548199198	0.122667766	0.0146833507	0.0599039385	0.041963351	0.134180267	-0.0335924471	-0.1708163714	-0.0851811954	-0.1056186725	-0.0102687124	-0.0800502908	-0.2029140876	0.0150642233	-0.1420205855	-0.059289366	0.0952642304	0.1054035355	-0.1486385166	0.0093568802	-0.047042122	-0.1043210494	0.067061968	-0.0645585033	-0.1209883167	0.0410193947	-0.0724862231	0.0049604355	-0.0325677865	-0.018775928	-0.0215405067	-0.1072547793	0.1419921416	-0.0331583061	-0.1044625314	0.11820054	-0.0405813034	0.0427007454	0.0571322455	-0.0610966306	0.0786679214	-0.0061442977	-0.0617663007	0.0664009862	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0282820371416505	-0.0178223238195869	0.0003176352263302	0.0007998736248816	0.0245504407792651	0.0047877031607299	0.0006027241424562	2.2922101555264027e-05	-0.2140214087178975	-0.0338371312985116	0.0011449514545127	0.0458051633895933	0.0019430515101215	0.0008489584333706	7.207304215910634e-07	3.7754491709854417e-06	0.0004897856982595	-0.0001430568037628	2.39890030219546e-07	2.0465249102828283e-08	-0.0002204754646062	6.737088694449997e-05	4.860943049331975e-08	4.538836407688596e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.6370867093628	0.0045954832462484	2.1118466266550445e-05	770246.8559676977	1034.4812253316245	1.036665598551508	1070151.4055636192	1.0746755632201566	823.1669782105195	0.3690391338598147	677603.8740162378	0.1361898823200022	851.2333105428661	631.59991343166	1.087358	20.03651	0.0561742529994062	0.0274875409503871	0.0745999782	-0.0229092845	0.0233064577	-0.0818570314	-0.1294063768	0.1431425006	0.0362797515	0.0735774809	-0.0604372049	0.0157078859	-0.0537488196	-0.1122538869	0.0900448304	-0.0687221856	-0.0081418955	0.0082390769	0.03943298	0.1290676133	-0.0986396766	0.0151332621	0.0347408599	-0.0928328173	-0.0861789958	-0.0070851396	0.0354263016	-0.1542533337	-0.0815168622	0.1169285603	-0.06212881	0.1798593296	0.0785684969	0.0014791769	-0.0273572472	0.0288903237	-0.0772989037	-0.0458751913	0.0840931271	-0.0927039911	0.0758655466	0.0783040726	-0.0402203707	-0.0078443728	-0.005783092	-0.0836520147	-0.0737841001	-0.0419517067	-0.1468338968	-0.077575301	0.0618169955	0.0256602327	0.1693946638	-0.0616555231	0.0176756093	0.0089837632	0.1021698009	-0.0908373712	0.0643055339	-0.1002876768	-0.0827412321	0.0132306113	0.2102194676	0.0131074103	-0.0293899632	-0.0139759929	0.0737642992	0.0684496389	0.0118192538	-0.2085275251	-0.0645503239	0.1022552833	0.131263993	-0.0253399509	0.0382742643	0.0283380759	0.0676983359	0.009428223	0.0862359021	0.0270518419	-0.1056611936	0.1166290212	-0.0271053002	-0.0457645053	-0.0588427401	0.1117776385	-0.121037023	-0.0930045601	0.0729364505	-0.0874377972	-0.1425644216	0.0483478601	-0.0175975957	0.0288642713	0.0892832387	-0.0336448202	-0.019884958	0.0668323468	-0.0152320282	-0.0755970011	0.1282562728	0.01912809	-0.1237357868	0.0351681373	-0.1423200495	0.1283170011	-0.0607413046	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0255655269183563	-0.0027165102232942	7.37942779326191e-06	0.0006535961666132	0.0072834906919183	-0.0172669500873468	5.3049236659260514e-05	0.0002981475653189	-0.217119475223555	-0.0030980665056574	9.598016073476865e-06	0.0471408665213519	0.0016659788269285	-0.0002770726831929	7.676927177176853e-08	2.7754854517740613e-06	0.000572068766272	8.228306801249998e-05	3.272626733439681e-07	6.770503281549698e-09	8.202330785045495e-05	0.0003024987724566	6.727823030730505e-09	9.150550733778313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.7956141285578	-0.8414725808050889	0.7080761042467769	768770.5489550747	1035.6633517925557	1.1821264609311584	1072598.578246191	1.3974229696336256	821.7827178639016	-1.384260346617907	675326.8353797809	1.9161767072187283	850.0088839225581	625.5674005624102	1.073281	19.777115	0.0804317675220182	0.0389795234777599	0.0660114375	-0.0932037478	-0.1355915128	-0.0162622213	-0.0020611604	0.0597318968	-0.0673309816	0.028989842	0.0276617098	-0.0229608317	-0.0348904706	-0.031225107	-0.0690463187	-0.1558151253	-0.0960381134	0.0551722083	0.0327455412	-0.0816029097	0.0534499266	-0.1223769871	-0.0406002906	-0.088010166	0.1380231953	0.1832640176	0.155120222	0.0176078742	-0.0461923131	-0.0614420102	-0.04875819	0.0904909094	0.0522535156	-0.0125364111	0.0968982899	-0.0925657205	-0.0246766601	-0.1087840686	0.1944820199	0.083126317	0.1036171673	-0.1524699996	0.0893998497	-0.0512267144	-0.0020653388	0.0484155068	-0.0320293071	0.1504022144	0.1247025397	0.0938610636	-0.0326811918	0.0575182755	-0.0075391668	0.0839008657	0.0033743936	-0.127928018	-0.0002443421	-0.1783574508	0.1058380879	0.0375059702	0.0610820961	0.0940358697	-0.0424072679	-0.0705051657	-0.105458861	0.0196790194	0.0085458495	-0.0805311035	-0.0840707633	0.0303500085	0.0432331218	-0.0558599182	0.1406328227	-0.049380045	0.1157729297	-0.0750416269	-0.0320563222	-0.0437008995	0.0333318606	0.0146848683	-0.1196163457	0.0867258764	-0.0566538072	-0.049686129	-0.0473340729	0.0953197304	-0.0547138325	-0.0896785865	-0.1187665904	0.0226276223	-0.0339973798	-0.1247585638	0.1032880335	0.0498491401	0.0466002987	0.0461559018	0.0019744923	-0.0926627948	-0.0116647927	-0.0241928349	0.1251364724	-0.1172690008	-0.0194690347	-0.0073522568	0.1245001862	0.0233668136	-0.0239115644	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0305712457346629	0.0050057188163066	2.5057220867925963e-05	0.0009346010657691	0.0006022056477519	-0.0066812850441664	3.626516421842855e-07	4.4639569841401615e-05	-0.1936215151971225	0.0234979600264324	0.0005521541254038	0.0374892911472295	0.0013400591649518	-0.0003259196619767	1.0622362606300643e-07	1.7957585655713156e-06	0.0009529228048059	0.0003808540385339	9.080618719191434e-07	1.4504979866758142e-07	-0.0001161390643412	-0.0001981623721916	1.3488282266049396e-08	3.9268325752623984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.3494507264509	1.5538365978931097	2.414408172952033	771497.7575914579	1035.9430070534731	0.2796552609174796	1073177.9138629923	0.0782070649588236	823.1128258743549	1.330108010453387	677514.7241188661	1.7691873194722665	851.3686674020952	625.586647055213	1.005626	18.530466	0.0263630588670237	0.0134536920349274	0.0685691862	0.0710563254	-0.0096041203	0.1220980031	0.0631387269	0.0172266007	-0.1401993271	-0.0322859105	-0.0325597983	-0.0136898428	0.0712772655	0.0294217479	0.1330248797	-0.1681149129	0.050344304	0.0984943	-0.0234375232	-0.0674289613	0.1304796772	-0.0672715741	0.0339446084	-0.1368535568	0.0454116154	0.010272186	-0.0323894468	-0.110022091	-0.0293081026	-0.1374910716	-0.0454073305	0.0252116563	0.0631832951	0.0981813646	-0.1138626871	-0.1425923131	0.00316829	0.153649321	-0.0714638445	-0.0093628605	-0.2470330557	-0.0603369679	0.1078136763	-0.032698556	0.0452425835	-0.2333430578	0.125615962	-0.0344805496	-0.0687695442	0.0188986916	0.0217335448	0.0926395726	-0.180412613	0.0949174597	-0.082155372	-0.0132517804	0.116143609	-0.013951261	0.0979622925	-0.0554955541	0.0744058082	-0.0159973581	0.001457641	0.186056706	-0.0131789644	-0.0820468948	-0.0332822878	-0.0370655448	-0.1720896192	0.1411870971	-0.0286118614	0.1976394635	-0.1187980412	0.1541211725	0.0933025258	0.0431003831	0.0355078569	-0.1261025002	-0.0752323207	0.0066681315	0.01125095	0.0731813954	-0.0864867575	-0.0532179104	-0.0164810907	0.0962706485	0.0199601967	-0.0821863619	-0.1389496207	0.0035630327	-0.0591358461	-0.0800359486	-0.0919685789	0.077216619	0.0084759184	0.0720151394	-0.0964325355	-0.0128760732	0.0747239718	0.114400767	0.0314708522	-0.0559175566	-0.0872941426	0.0197560321	0.0885929577	0.0651626911	0.0727899462	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0304704039757979	-0.0001008417588649	1.0169060330986693e-08	0.0009284455184483	0.0067032080977185	0.0061010024499666	4.493299880131888e-05	3.722223089449846e-05	-0.1921173441081833	0.0015041710889392	2.262530664800586e-06	0.0369090739071821	0.0012760015884999	-6.405757645190006e-05	4.103373100891021e-09	1.6281800538542682e-06	0.0007549970446478	-0.0001979257601581	5.70020537426912e-07	3.9174606534161746e-08	-4.981529566141845e-06	0.000111157534775	2.4815636818345363e-11	1.2355997537268264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.0418848188785	1.6924340924276748	2.864333157211488	774473.7190355643	1039.2621630155122	3.3191559620390763	1080065.843475681	11.016796300339546	823.3875631984276	0.2747373240727029	677967.0792298446	0.0754805972386293	852.7317491352852	630.6257423433161	1.027282	18.929504	0.0368959059434209	0.0200234229408347	0.0935820397	0.1396197887	0.0362840454	-0.0543820217	-0.0235929974	-0.1486286355	-0.1277157189	-0.0628837947	-0.0470901472	0.0252566161	0.1634595757	0.0331478447	0.1230222892	0.0863703453	0.0250186721	0.0440159746	0.007706551	-0.0504325243	0.1124713924	0.0817244377	-0.054210403	0.055972019	0.0713646903	0.021799501	0.2413536605	0.063202225	-0.1067981377	-0.0089174072	0.1783215743	0.0462543488	0.0519671611	-0.0692746257	-0.0010214633	-0.1132178622	0.1211225102	0.1087763844	-0.0401671417	-0.1304774312	0.151582258	-0.026999577	-0.024514348	0.0922544177	0.1182421905	-0.0241017443	0.0622683062	-0.0244805553	0.086023925	-0.0063750679	0.2141507159	0.054826418	-0.107062326	-0.0383687301	-0.0383378745	0.0793905847	0.0280683388	-0.0352766518	0.0621748196	0.2074819035	-0.1200920161	0.0154029779	-0.0423829824	-0.1133974655	-0.0438812465	0.0322789549	-0.0008506602	-0.0710386627	-0.2064531563	-0.0358976946	0.0803968328	0.0526876598	-0.0130091074	-0.0038369461	-0.0977392519	-0.2518484682	-0.0171804253	0.0661165417	0.0874815019	-0.0471669179	0.003949971	6.35175e-05	0.1984471422	-0.0530621692	-0.0555341269	0.1010588348	0.1368155152	-0.0672014647	-0.1557288823	-0.0901376064	0.013359388	-0.0338411483	0.0292249523	-0.1100364634	-0.0151993235	-0.0867590735	-0.0292019314	-0.0586472727	0.031027129	0.1099658349	0.0680089355	-0.013602849	-0.0427260072	-0.0662548327	0.064199447	-0.1481821767	0.0239385162	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0304671977223165	-3.206253481401189e-06	1.0280061386997243e-11	0.0009282501370507	0.0014941201856117	-0.0052090879121068	2.232395129052341e-06	2.713459687605718e-05	-0.1993720182316281	-0.0072546741234447	5.263029663737956e-05	0.0397492016537526	0.0015635633565306	0.0002875617680307	8.269177043294213e-08	2.4447303698852363e-06	0.0007968725591804	4.187551453260004e-05	6.350058755747201e-07	1.753558717369997e-09	-0.0001641230000906	-0.0001591414705244	2.693635915873909e-08	2.5326007640686983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.111756853352	-0.9301279655265944	0.8651380322546416	772837.481037787	1039.5945080488157	0.3323450333034543	1080756.7411652592	0.1104532211614741	822.8906273529088	-0.4969358455188057	677148.9845852639	0.2469452345614904	852.3530079257508	640.7797193164046	1.172065	21.597387	0.0839954936471432	0.036428929128679	0.0181592871	-0.0057217077	0.1174739502	-0.1377204198	0.0016563038	-0.0242369724	-0.0825964734	0.0091191168	-0.1477910022	0.1061926615	0.0610671352	-0.0271328198	-0.0647286298	0.0511597629	0.0747815242	0.0553603816	0.0174825745	0.1652504176	0.0171342451	0.06745136	-0.062959785	0.092398309	-0.0054113701	-0.1233881183	-0.0500715667	-0.0638847732	0.0454724993	0.0714916416	0.0589321	0.0830349611	0.0599075561	-0.0789083529	-0.1154115096	0.0091780024	-0.093921785	0.1782794037	-0.0758114654	0.1054549962	0.0875142322	0.063239539	-0.0999679697	-0.0695962965	-0.1453189042	0.2112896317	-0.0838629064	-0.024480778	0.2064628447	0.0108695627	0.0994077161	0.0542283653	0.0682650173	-0.0934468656	-0.0802875986	0.0685456939	-0.0446681962	0.0855668273	0.0175169744	0.0468732865	-0.0778228679	0.0601403121	0.1047140243	0.088734558	0.159312177	-0.0536152161	0.0993100492	0.0027073927	-0.0656578885	0.0321980431	0.0165064425	-0.1219545799	-0.0085046065	-0.1174447341	0.182082532	0.0137448624	-0.0551946315	0.0964197578	0.0619722332	-0.0273298968	0.099492037	-0.2376081895	-0.0270126729	-0.0626506131	-0.0009716769	0.2041621701	0.1552620209	-0.0558926868	0.0782726443	-0.151005589	-0.0340796003	-0.02909466	-0.0861592678	0.1578805013	-0.0090050612	-0.011531834	0.0345331315	0.0654848889	-0.0228219658	-0.0100630371	-0.0239861392	0.0816540669	-0.1124426549	0.0182094421	-0.0974593331	0.0485632368	0.1275253473	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0197367151747727	-0.0107304825475437	0.0001151432557031	0.0003895379258901	0.023167378997229	0.0216732588116173	0.0005367274496012	0.0004697301475153	-0.1803293839674609	0.0190426342641671	0.0003626219197188	0.0325186867220839	0.0019100621296796	0.000346498773149	1.2006139979376225e-07	3.6483373392361696e-06	0.0005482902486606	-0.0002485823105198	3.006221967763026e-07	6.179316510336227e-08	-0.0002200242768981	-5.590127680749998e-05	4.841068242453178e-08	3.1249527487087356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.1127259505317	0.0009690971797908	9.391493438786348e-07	772839.1849281747	1034.1756918491462	-5.418816199669436	1069519.3616116603	29.36356900579991	824.1936118386009	1.3029844856920365	679295.1097955583	1.6977685699541405	852.8872212878198	632.5361550916906	1.004238	18.504889	0.1700263251654109	0.1048170736981021	-0.0395457526	-0.0424031609	0.175546159	-0.0550921888	-0.0678366005	-0.0079768428	-0.045369193	0.120388599	-0.1564082603	0.0175341895	-0.0504376552	0.0640615755	0.0044199748	0.0312957653	0.0908800356	0.0308121699	-0.1452139503	0.0970993711	-0.0416584669	0.0709590084	-0.0272006857	0.0717217699	0.1499077645	-0.1322815563	0.0505600149	-0.0717048374	0.0148121119	-0.0164843985	0.0502285298	0.051083962	-0.0095082412	0.0409270041	-0.0457467538	0.0197976355	-0.0527553363	-0.0275213924	0.0349878227	0.0028329736	-0.0136959791	-0.1353810463	0.0500875702	0.0202670953	0.0369446697	-0.0964764613	-0.0142706624	-0.0072164927	0.0005908485	-0.0781450092	-0.1676659528	0.0669338909	0.1275888404	0.0337148176	-0.02916562	0.1661750983	-0.0452536614	0.024798327	0.0362875791	0.1422986396	0.0953571239	0.0204905663	0.0392797741	0.0546680064	-0.0500741483	-0.0353126856	-0.0042718569	0.1328205338	-0.0604837744	0.0725117364	0.0534123641	-0.0188653242	0.0689658747	-0.0503429521	-0.0031037473	-0.0742261485	0.0290155176	0.0640994587	0.0523224322	0.0043541844	0.0579145834	0.058667217	-0.130915295	-0.0524788402	0.1345484595	0.195409483	0.0597790429	-0.0368380065	0.0717096019	-0.0052178215	-0.0549223052	0.0842285459	0.0227682991	0.0746046073	-0.1194409731	0.0191673026	0.0044315601	0.0490459877	-0.0105569994	0.0067828969	-0.0369023963	0.187159005	0.0947164749	-0.0042431519	0.0180201895	0.1195130529	0.1187069719	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0305596799519207	0.010822964777148	0.0001171365665673	0.0009338940387638	0.0196373205146045	-0.0035300584826244	0.0003856243569933	1.2461312890749176e-05	-0.1341569266369475	0.0461724573305133	0.002131895815938	0.0179980809646713	0.0002847216006149	-0.0016253405290647	2.64173183542032e-06	8.106638985671063e-08	0.0006329005393783	8.461029071769996e-05	4.005630927453432e-07	7.1589012953337035e-09	-0.0007000903486182	-0.00048006607172	4.901264962283527e-07	2.3046343321676815e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.0483000656313	-0.0644258849004018	0.0041506946451998	772725.9138482763	1039.000237098107	4.824545248960703	1079521.4926899225	23.276236859269293	823.1288768561992	-1.06473498240166	677541.1479145479	1.1336605827498634	852.0105335755497	633.5914946910525	1.002067	18.464884	0.0576476897491141	0.0275564812035623	-0.0947033581	-0.099662731	0.2308229518	-0.036853337	-0.0984616686	-0.0101895384	-0.0459305827	0.0462456321	-0.0093736177	0.08815272	-0.22234027	0.0780926848	0.095891956	0.1885553514	0.0324728878	0.0307100765	-0.0869228525	0.1555608283	-0.107003529	0.0374089907	0.1184412629	-0.0054383596	0.0292717769	-0.0732942399	0.0138950468	0.0778498947	0.0478900182	-0.0013874036	-0.1665693931	0.3026946894	0.1172106934	0.0344455165	0.054428612	0.0795614301	-0.0280982171	-0.0448305728	-0.1050328895	0.0117311312	-0.0430791326	-0.0821774745	-0.0064843658	-0.0268300357	0.0122959885	-0.1779714676	0.0285692455	-0.119332054	0.0115709584	-0.0905328843	0.1596656607	0.0664564837	0.1591418942	-0.0468299816	-0.0281845318	0.1616157256	0.0273089685	0.0846468116	-0.0032154973	-0.0333559729	0.1190580759	0.0727117483	0.0396541065	0.0562522932	-0.1081915695	-0.0140043675	0.1731924611	0.1332132053	-0.1008921608	0.0694995334	-0.2412055593	0.0428163473	-0.0662829653	-0.0787610765	0.054915392	-0.0064073565	-0.1023702106	0.0939423131	-0.0670082013	-0.1154576496	0.0067377948	0.1341730437	-0.0474975772	-0.0580026272	0.2092817709	0.1856650239	0.0367366033	0.0027704001	0.1688916099	-0.0423126268	-0.0953503543	0.0573942235	-0.0357475477	0.0328706162	-0.0304904323	0.0196139235	-0.0653074251	0.0393601875	-0.0072443043	0.0970877762	0.1139935274	0.0081169178	0.1151534871	-0.025184274	-0.0839471181	0.0549155616	-0.0174565393	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0410401476268589	0.0104804676749381	0.0001098402026854	0.0016842937172343	0.0078808965456289	-0.0117564239689756	6.210853036290553e-05	0.0001382135045383	-0.1299594344863379	0.0041974921506096	1.761894035442925e-05	0.0168894546120087	-3.833215678111435e-05	-0.000323053757396	1.0436373016768287e-07	1.4693542434919307e-09	0.0007080089523738	7.510841299550005e-05	5.012766766414458e-07	5.6412737027026e-09	-0.0004739863999179	0.0002261039487002	2.2466310730713147e-07	5.112299561786788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.3417549941148	-2.70654507151653	7.325386224150417	767974.8715461652	1035.2801098945813	-3.720127203525635	1071804.9059433364	13.839346410411462	821.9356360045895	-1.193240851609744	675578.189734269	1.423823729950347	850.8828553949867	629.3990531203104	1.112858	20.506392	0.090297223031323	0.044727968587577	-0.0632739646	-0.1845292299	0.0870687508	0.0686235771	-0.0378732739	0.0665473886	-0.0210430832	0.0998714305	0.0061783636	-0.0554524389	-0.2694436196	0.267613342	-0.0211748617	0.0070501844	-0.0010549886	0.0713736169	-0.1093645843	0.0821055761	0.020975627	-0.1582563245	-0.0805620385	-0.0959576856	-0.0132009162	0.0337840342	0.1371617137	-0.0879208396	-0.0316875053	0.2421474836	-0.1797464857	-0.0476795501	-0.1034817609	0.1186657717	-0.0623554359	0.0662685205	-0.0346518727	-0.1877532187	0.0322903728	0.0748686995	0.071594107	-0.0546026074	-0.0197249308	-0.090702553	-0.0478393498	-0.0028468164	0.1331632429	0.0490586007	0.0831426742	0.046613337	-0.1025667611	0.0783222185	0.1224831793	0.1823905437	-0.0313664267	-0.0552620629	0.0141191469	-0.04625354	0.0828603143	-0.0235371446	-0.0859095497	0.2235345427	0.1479617463	-0.0108551681	-0.074223192	0.0761651204	-0.012142301	0.1228722135	0.126900426	-0.0239549865	0.0583413292	0.1348480458	0.0137381874	-0.0693672927	0.0259889961	-0.0212299453	0.1295360386	-0.1277678924	-0.0901424864	-0.1779246271	0.0665632924	0.0016697452	0.1411778859	-0.0483399309	0.1722433724	0.2223887015	-0.0542550633	0.0060045721	0.0444011389	0.1098249634	-0.0928419199	-0.0773622451	0.095401731	-0.0534951033	0.1844584605	-0.0297102685	0.024405053	0.0027678109	-0.0692257479	-0.0023637032	0.0173865201	0.0908039369	0.0901110156	0.0519936562	-0.0087654993	0.1127151642	0.0290574219	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0181769227642547	-0.0228632248626041	0.000522727051118	0.0003304005211776	0.012989540304872	0.0051086437592431	0.0001687281573318	2.6098241058853475e-05	-0.1517859428137029	-0.0218265083273649	0.0004763964657645	0.0230389724358446	0.0001212707267482	0.0001596028835293	2.547308043087188e-08	1.4706589166036593e-08	0.0012999756998641	0.0005919667474902	1.6899368202371564e-06	3.5042463013424445e-07	-0.0004155791092953	5.84072906226e-05	1.7270599608267489e-07	3.411411597872858e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
